dataset,ftrain,ftest,nin,nout
thyroid,0.3202463433410316,0.3207456519650235,46,3
thyroid,0.4758124485318138,0.4885124046722657,46,3
thyroid,0.4800590420639052,0.49737756906751235,46,3
thyroid,0.4714958689665169,0.49737756906751235,46,3
thyroid,0.3202463433410316,0.3207456519650235,46,3
thyroid,0.4800590420639052,0.49737756906751235,46,3
thyroid,0.4714958689665169,0.49737756906751235,46,3
thyroid,0.48423735687472885,0.49737756906751235,46,3
thyroid,0.32753895175986425,0.35183868096279697,46,3
thyroid,0.4758124485318138,0.49737756906751235,46,3
thyroid,0.33467573746839346,0.3526767114883642,46,3
thyroid,0.32753895175986425,0.3663780663780664,46,3
thyroid,0.4800590420639052,0.49737756906751235,46,3
thyroid,0.32753895175986425,0.3526767114883642,46,3
thyroid,0.3202463433410316,0.3207456519650235,46,3
thyroid,0.4800590420639052,0.49737756906751235,46,3
thyroid,0.48423735687472885,0.4885124046722657,46,3
thyroid,0.48423735687472885,0.4885124046722657,46,3
thyroid,0.3202463433410316,0.3207456519650235,46,3
thyroid,0.32753895175986425,0.3526767114883642,46,3
thyroid,0.4714958689665169,0.49737756906751235,46,3
thyroid,0.4800590420639052,0.49737756906751235,46,3
thyroid,0.3202463433410316,0.3207456519650235,46,3
thyroid,0.3202463433410316,0.3207456519650235,46,3
thyroid,0.4800590420639052,0.49737756906751235,46,3
thyroid,0.3202463433410316,0.3207456519650235,46,3
