dataset,ftrain,ftest,nin,nout
glass,0.8514914914914914,0.5390951511462772,34,6
glass,0.855935935935936,0.4420351473922903,34,6
glass,0.8126243126243127,0.58140288829944,34,6
heart,0.887960800607476,0.7815515538332953,57,2
heart,0.8808427354363344,0.8072380952380952,57,2
heart,0.8771367521367521,0.7990274295266317,57,2
heart,0.8877506590940627,0.8209776934029426,57,2
heart,0.8790625194193089,0.8160000000000001,57,2
heart,0.8903006715506716,0.8032730797741916,57,2
heart,0.8742898238043869,0.7688266863894104,57,2
heart,0.8766850490196079,0.806929181929182,57,2
heart,0.8748896576404628,0.7690369275658879,57,2
heart,0.887638835007256,0.8079842137219186,57,2
heart,0.8856049736967958,0.8114718160849426,57,2
heart,0.887638835007256,0.790528233151184,57,2
heart,0.8808427354363344,0.7721904761904762,57,2
heart,0.8766850490196079,0.8032730797741916,57,2
heart,0.8814229249011858,0.7815515538332953,57,2
heart,0.8824352019288728,0.7854926816269818,57,2
heart,0.8807122687719702,0.7987674984783932,57,2
heart,0.8810891544117647,0.8027030633447073,57,2
heart,0.8746647928527382,0.7945296610974891,57,2
heart,0.8807122687719702,0.8072380952380952,57,2
heart,0.8813164131182631,0.7854926816269818,57,2
heart,0.879173412419827,0.7857862424207865,57,2
heart,0.8701429193441117,0.806929181929182,57,2
heart,0.8921525940315503,0.8075167376749848,57,2
heart,0.8831115905549562,0.8162659768715764,57,2
heart,0.8787007071796715,0.7942480823769009,57,2
heart,0.8837669427082588,0.7897142857142858,57,2
heart,0.8834602459858796,0.7775502076577345,57,2
heart,0.8766850490196079,0.7947793070716659,57,2
heart,0.882855481719593,0.7676280523837664,57,2
horse,0.8864107585846716,0.49744120613685827,83,3
horse,0.9078616997371943,0.5172735760971054,83,3
horse,0.8858199842649582,0.5715400001114287,83,3
horse,0.8579000709435493,0.5001101928374656,83,3
horse,0.8881441023943507,0.48439333628188114,83,3
horse,0.9076009789911135,0.44278820175520317,83,3
horse,0.8729799612152553,0.5433048433048433,83,3
horse,0.875462962962963,0.5058046093008305,83,3
horse,0.8940771728785046,0.551125703564728,83,3
horse,0.9022441480216212,0.45027870680044596,83,3
horse,0.915302551127978,0.49813664596273294,83,3
horse,0.8787735131505786,0.5211925550908602,83,3
horse,0.8795162509448223,0.4668494766327584,83,3
horse,0.8706363258792926,0.6210826210826211,83,3
horse,0.8821673847760804,0.5116288197364732,83,3
horse,0.8705367399485047,0.5884215202307437,83,3
horse,0.8899282651892632,0.48935361818671147,83,3
horse,0.8724384010800907,0.5949123835580744,83,3
horse,0.890787473396169,0.5610832818682953,83,3
horse,0.8708515746363509,0.4783926218708828,83,3
horse,0.9094934868244634,0.40229885057471265,83,3
horse,0.9009159599913025,0.5509803921568628,83,3
horse,0.8808078491335372,0.4360540407052034,83,3
horse,0.8892982017982017,0.465340733888375,83,3
horse,0.8810830678755206,0.6497610513739546,83,3
horse,0.8979490423133686,0.6120510101422084,83,3
horse,0.8920516021639617,0.5023923444976076,83,3
horse,0.9044043149174564,0.47826086956521735,83,3
horse,0.8846157089800353,0.506165295730513,83,3
horse,0.8430552958169034,0.5289617486338797,83,3
mushroom,1.0,1.0,140,2
mushroom,1.0,1.0,140,2
mushroom,1.0,1.0,140,2
mushroom,1.0,1.0,140,2
mushroom,1.0,1.0,140,2
mushroom,1.0,1.0,140,2
mushroom,1.0,1.0,140,2
mushroom,1.0,1.0,140,2
mushroom,1.0,1.0,140,2
mushroom,1.0,1.0,140,2
mushroom,1.0,1.0,140,2
mushroom,1.0,1.0,140,2
mushroom,1.0,1.0,140,2
mushroom,1.0,0.9995067880390636,140,2
mushroom,1.0,1.0,140,2
mushroom,1.0,1.0,140,2
mushroom,1.0,1.0,140,2
mushroom,1.0,1.0,140,2
mushroom,1.0,1.0,140,2
mushroom,1.0,1.0,140,2
mushroom,1.0,1.0,140,2
mushroom,1.0,1.0,140,2
