dataset,ftrain,ftest,nin,nout
cancer,0.9527244239133371,0.975117975117975,34,2
cancer,0.9564444444444444,0.975117975117975,34,2
cancer,0.9591836734693877,0.975117975117975,34,2
cancer,0.9496692551049756,0.975117975117975,34,2
cancer,0.9496692551049756,0.9814016460612107,34,2
cancer,0.9561262132445113,0.975117975117975,34,2
cancer,0.9527244239133371,0.9687892376681615,34,2
cancer,0.9498585294222985,0.9687892376681615,34,2
cancer,0.9561262132445113,0.975117975117975,34,2
cancer,0.9401176036235603,0.9687892376681615,34,2
cancer,0.9591836734693877,0.9814016460612107,34,2
cancer,0.9529042386185244,0.9687892376681615,34,2
cancer,0.9593354246543511,0.9687892376681615,34,2
cancer,0.9564444444444444,0.9876420454545455,34,2
cancer,0.9494748998520337,0.9687892376681615,34,2
cancer,0.9529042386185244,0.9687892376681615,34,2
cancer,0.9496692551049756,0.975117975117975,34,2
cancer,0.9498585294222985,0.975117975117975,34,2
cancer,0.9593354246543511,0.9876420454545455,34,2
cancer,0.9562874678846702,0.9687892376681615,34,2
cancer,0.959483165477876,0.9814016460612107,34,2
cancer,0.9564444444444444,0.9876420454545455,34,2
cancer,0.9561262132445113,0.975117975117975,34,2
cancer,0.9500428204396232,0.975117975117975,34,2
cancer,0.9527244239133371,0.9687892376681615,34,2
cancer,0.9625321153297174,0.975117975117975,34,2
cancer,0.9527244239133371,0.975117975117975,34,2
cancer,0.9496692551049756,0.9876420454545455,34,2
cancer,0.9496692551049756,0.9814016460612107,34,2
cancer,0.9468232476249208,0.9687892376681615,34,2
card,0.8633962645639043,0.8546069315300084,74,2
card,0.8375706214689266,0.8604651162790697,74,2
card,0.851930084407005,0.8662383770076078,74,2
card,0.8346436829934833,0.8604651162790697,74,2
card,0.851930084407005,0.8661659731384688,74,2
card,0.8573911136231347,0.8661659731384688,74,2
card,0.851930084407005,0.8662383770076078,74,2
card,0.8404456590287996,0.8604651162790697,74,2
card,0.8374503600996164,0.8604651162790697,74,2
card,0.8547979797979799,0.8662383770076078,74,2
card,0.8375706214689266,0.8604651162790697,74,2
card,0.8433189800174931,0.8546069315300084,74,2
card,0.8375159792774003,0.8604651162790697,74,2
card,0.8403866050924874,0.8546462495352061,74,2
card,0.8404456590287996,0.8604651162790697,74,2
card,0.8490610486639295,0.8604462474645029,74,2
card,0.8547197143242151,0.8545282316722487,74,2
card,0.8403866050924874,0.8604462474645029,74,2
card,0.851930084407005,0.8545282316722487,74,2
card,0.8375706214689266,0.8604651162790697,74,2
card,0.8605309257512465,0.8546069315300084,74,2
card,0.8375706214689266,0.8604651162790697,74,2
card,0.8547979797979799,0.8546069315300084,74,2
card,0.8346436829934833,0.8604651162790697,74,2
card,0.8517704147395557,0.8720757268424612,74,2
card,0.8547979797979799,0.8662383770076078,74,2
card,0.8461907285436697,0.8604462474645029,74,2
card,0.8346436829934833,0.8546462495352061,74,2
card,0.8490610486639295,0.8604462474645029,74,2
card,0.848989898989899,0.8662383770076078,74,2
gene,0.8357408389124491,0.7953922074036338,145,3
gene,0.8279363794297846,0.7857586849130542,145,3
gene,0.8369574317781359,0.7927631097147808,145,3
gene,0.829111121905216,0.7967311372581133,145,3
gene,0.8136421316175788,0.7885763468819857,145,3
gene,0.829198883646142,0.7800620098518133,145,3
gene,0.827109200870496,0.7929771041353151,145,3
gene,0.824122219277798,0.8022281554850589,145,3
gene,0.8443856234357362,0.8004692404268675,145,3
gene,0.823431460683135,0.8117839374555792,145,3
gene,0.8354347380065527,0.8016667172075552,145,3
gene,0.8245702296136351,0.7901716505545199,145,3
gene,0.8270356497846114,0.7855240460515862,145,3
gene,0.8388471985870893,0.7839341300165872,145,3
gene,0.8301664018984211,0.7860196011282833,145,3
gene,0.839234811757091,0.7949283889228577,145,3
gene,0.834821646858997,0.8096382838441288,145,3
gene,0.8187001170319763,0.7881727080918184,145,3
gene,0.8411278993783129,0.8098575878949711,145,3
gene,0.8305386325683249,0.7766479718244311,145,3
gene,0.8297675282039024,0.7944886277356439,145,3
gene,0.8245193042134903,0.7885915576288945,145,3
gene,0.8402303048515743,0.8014781730282884,145,3
gene,0.8407436143069992,0.7926101053028499,145,3
gene,0.8452840405958391,0.8160264478316707,145,3
gene,0.8358814188794734,0.804354806548218,145,3
gene,0.8249097207793064,0.8104685859810079,145,3
gene,0.8418010640629342,0.8124981681952083,145,3
gene,0.8282596466220628,0.7857273603817249,145,3
gene,0.8330200475880579,0.7937869792439427,145,3
glass,0.5830555976367218,0.4746665691366152,34,6
glass,0.5683250701410508,0.28169934640522876,34,6
glass,0.6433398310591293,0.4274113685878392,34,6
glass,0.5532097649186256,0.4429719689294157,34,6
glass,0.599047619047619,0.37033828811660485,34,6
glass,0.5767654367260814,0.4588560334528076,34,6
glass,0.5256272401433691,0.4223733938019652,34,6
glass,0.5317147501015848,0.242914979757085,34,6
glass,0.4849606696590181,0.3528015194681861,34,6
glass,0.5790744978387998,0.4544970161977835,34,6
glass,0.5507194587383267,0.39767994409503843,34,6
glass,0.6440356744704571,0.6564745196324144,34,6
glass,0.5268861573209399,0.28062822180469243,34,6
glass,0.594744949126664,0.4176129087338854,34,6
glass,0.4952175476447322,0.4099876364027308,34,6
glass,0.6130603997451823,0.44086581891459936,34,6
glass,0.5096736596736596,0.3544320808471752,34,6
glass,0.4432353745435828,0.237209978330955,34,6
glass,0.623801283437883,0.47990328385065223,34,6
glass,0.6687633262260128,0.5021533161068045,34,6
glass,0.5276638835888623,0.36156898656898656,34,6
glass,0.4474227772670232,0.2559422750424448,34,6
glass,0.6478611422172452,0.43986490289895863,34,6
glass,0.5635988108277266,0.3547619047619048,34,6
glass,0.5490123456790124,0.38031045751633985,34,6
glass,0.6315588598197294,0.45098858256752994,34,6
glass,0.5954681389463997,0.49856999856999856,34,6
glass,0.5575620084694495,0.42999866613311993,34,6
glass,0.6871788946952346,0.6571453667105842,34,6
glass,0.5593120647468474,0.5023529411764706,34,6
heart,0.8232774352177337,0.7553377402932908,57,2
heart,0.8673076923076923,0.786046511627907,57,2
heart,0.8142307692307693,0.7637705416920267,57,2
heart,0.8558167570825799,0.780952380952381,57,2
heart,0.8471326536018224,0.7725197808886184,57,2
heart,0.8211671650244059,0.7630494505494505,57,2
heart,0.8266014553262555,0.7728136159866271,57,2
heart,0.8540384615384615,0.7725197808886184,57,2
heart,0.8194316789215687,0.7682994050673813,57,2
heart,0.8590686274509804,0.7900182592818016,57,2
heart,0.8313099534847812,0.7500905469032959,57,2
heart,0.8659923301383536,0.777042823744084,57,2
heart,0.8372070779531324,0.7679818801271436,57,2
heart,0.8213592233009709,0.7767372808770627,57,2
heart,0.8614716131530264,0.7812690200852099,57,2
heart,0.8474910988424891,0.7854926816269818,57,2
heart,0.8653234205739353,0.7893772893772895,57,2
heart,0.8165472638250232,0.7763968051240016,57,2
heart,0.8257701066762555,0.7500905469032959,57,2
heart,0.8361539498257571,0.7812690200852099,57,2
heart,0.8437313097191852,0.7550213024954351,57,2
heart,0.8211671650244059,0.7462720632988435,57,2
heart,0.8169483399256863,0.7584541062801933,57,2
heart,0.8633340361503516,0.7945296610974891,57,2
heart,0.848133244656673,0.7598481252966303,57,2
heart,0.8299984161343118,0.7500905469032959,57,2
heart,0.8612009138324928,0.7718253968253967,57,2
heart,0.8308427773877578,0.7725197808886184,57,2
heart,0.831923076923077,0.7672375933245499,57,2
heart,0.845699718234268,0.7504710786273054,57,2
horse,0.5148036611993855,0.4973018505356814,83,3
horse,0.503982065954811,0.4980052627111451,83,3
horse,0.5144787112529049,0.4709802496062038,83,3
horse,0.40211640211640215,0.426890756302521,83,3
horse,0.5390536830225546,0.48556998556998554,83,3
horse,0.5327015327015326,0.48272921108742,83,3
horse,0.3980877429153291,0.44607843137254904,83,3
horse,0.5544684684684685,0.5732973421926911,83,3
horse,0.4444444444444445,0.3639696255564284,83,3
horse,0.40805135530053027,0.44076912733629153,83,3
horse,0.44997310782900474,0.36489823156489826,83,3
horse,0.3668016194331984,0.39459341617614996,83,3
horse,0.5350067675649071,0.5212121212121213,83,3
horse,0.3899203280565231,0.3650793650793651,83,3
horse,0.37300944669365727,0.37408963585434174,83,3
horse,0.5069362612149212,0.5182595182595182,83,3
horse,0.3877761493784943,0.4122931442080378,83,3
horse,0.49806949806949813,0.4082956259426847,83,3
horse,0.36523741786899677,0.40413943355119825,83,3
horse,0.3755735492577598,0.41194554238032505,83,3
horse,0.36815920398009955,0.38534278959810875,83,3
horse,0.5103632019176695,0.5386290751316217,83,3
horse,0.6010552295608148,0.5309879175550818,83,3
