run,dataset,nin,nout,time,ftrain,ftest,atrain,atest,nsel,nenhanced,sel,coefs
21,cancer,34,2,0.5069196,0.9502222222222223,0.9814016460612107,0.9542857142857143,0.9827586206896551,"[18]","[11]","[11011011100001101000101111000011100]","[[1.1040202407611002,0.032991467242817235,0.0,-0.08662970594134689,-0.058372799130802365,0.0,0.20185611531594108,0.12654961825588618,0.17326911181124005,0.0,0.0,0.0,0.0,-0.31957988908282053,-0.07540453260536978,0.0,0.052977132193771974,0.0,0.0,0.0,0.07412719586988166,0.0,-0.16725962816970433,-0.6352541338926296,-0.06502480746714795,-0.02685298279332845,0.0,0.0,0.0,0.0,-0.2439025551427365,-0.10511103954827185,-0.1262143099406666,0.0,0.0]]"
22,cancer,34,2,0.5085804,0.9433779119930975,0.975117975117975,0.9485714285714286,0.9770114942528736,"[18]","[11]","[11011001110110010100101000011110100]","[[1.1250960860718269,0.3024248257451836,0.0,0.17636321760104287,-0.021260251211879615,0.0,0.0,0.2759291708136559,0.3462840334507563,-0.08364647440094346,0.0,-0.32700861265450604,-0.11554056680421394,0.0,0.0,0.04476369417152142,0.0,-0.20440139511921915,0.0,0.0,-0.2372136177232617,0.0,-0.06218309290011541,0.0,0.0,0.0,0.0,0.3408742538376979,-0.024496906249242927,-0.02485818013679446,-0.3885547526065247,0.0,-0.4550351965144551,0.0,0.0]]"
23,cancer,34,2,0.0037603,0.9593354246543511,0.9687892376681615,0.9628571428571429,0.9712643678160919,"[18]","[11]","[11110100111010010001101111000100100]","[[0.6437137752305526,0.3545271532332888,-0.23915538662935637,0.19823780080618125,0.0,0.43745277631776236,0.0,0.0,0.27936799001582807,0.03278009310849956,0.07387561153816344,0.0,0.5267788335378948,0.0,0.0,-0.14388524236999206,0.0,0.0,0.0,-0.0983756301543528,-0.7093935739462579,0.0,-0.11352375601577737,-0.26432087634422313,-0.11721341955663107,0.5188620039735429,0.0,0.0,0.0,-0.1436848404866788,0.0,0.0,-0.20151622295758967,0.0,0.0]]"
24,cancer,34,2,0.0042579,0.9557905373705294,0.9687892376681615,0.96,0.9712643678160919,"[18]","[9]","[11111101110001001100010110010000110]","[[-0.7874681930838027,1.0437984572706125,0.49494385215320214,0.01726200908778391,-0.6344823630371542,0.16677018609974445,0.0,0.692419951717569,-0.05223429372584829,0.483343392051793,0.0,0.0,0.0,0.2825679180447074,0.0,0.0,0.9681303054823523,-0.28237859293974293,0.0,0.0,0.0,0.0014407997219877604,0.0,-0.30509693361211004,0.6671505627415233,0.0,0.0,-0.06521976403811473,0.0,0.0,0.0,0.0,0.10423831951493463,0.12678322553735338,0.0]]"
25,cancer,34,2,0.0033913,0.959483165477876,0.9876420454545455,0.9628571428571429,0.9885057471264368,"[18]","[10]","[11111001110101101100011000000011010]","[[0.7487351324206707,0.5106853661477277,0.29996890297950857,0.051507227140579356,-0.002366866363984386,0.0,0.0,-0.08900897382899367,-0.2950051016417534,0.31871176942933443,0.0,0.46398251479279184,0.0,-0.6033326402187692,-0.10047090784880555,0.0,-0.16848303940801393,-0.616675409609523,0.0,0.0,0.0,-0.23231764437873115,0.03875086770438617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09885609033492003,-0.4347735435016947,0.0,0.12602746394078274,0.0]]"
26,cancer,34,2,0.5063201,0.9562874678846702,0.9814016460612107,0.96,0.9827586206896551,"[18]","[12]","[11100001110101010010101001000101111]","[[0.7983815834606982,0.11211381873118012,-0.2673851765780112,0.0,0.0,0.0,0.0,0.35610398389391057,0.2877687976030222,-0.2079443794123258,0.0,-0.36817550979997254,0.0,1.0088708384398963,0.0,0.4226949054375872,0.0,0.0,0.0902668529836495,0.0,-0.2647520232060999,0.0,0.33986294319286703,0.0,0.0,-0.11305382830810709,0.0,0.0,0.0,-0.0921864424583313,0.0,-0.18928959181817281,0.12622316599213446,0.015880774958215566,-1.1086694316944086]]"
27,cancer,34,2,0.0034292,0.9527244239133371,0.962413594470046,0.9571428571428572,0.9655172413793104,"[18]","[10]","[11111011011101100001001100011000001]","[[1.6566036008820846,0.40738616832864477,-0.1183805451624618,0.4331588899421669,0.03901657400170298,0.0,-0.1852063772773349,-0.9933417205432405,0.0,0.4496922488283528,-0.35069110736534176,0.32129073200555675,0.0,-0.37274129937576345,0.12887384398455734,0.0,0.0,0.0,0.0,0.1427123312562386,0.0,0.0,-0.4521011261785629,0.35538395509233683,0.0,0.0,0.0,-1.526465732664368,0.26694940406326584,0.0,0.0,0.0,0.0,0.0,0.10252051345478927]]"
28,cancer,34,2,0.5080984,0.9527244239133371,0.9687892376681615,0.9571428571428572,0.9712643678160919,"[18]","[10]","[11111011010100011100011110010000100]","[[1.1260612157281336,0.6850340704543482,0.4497372483187406,-0.05807382228445546,-0.024277090632627684,0.0,0.3355598288163719,0.2707277213968686,0.0,-0.08313854143664093,0.0,0.033913154815699786,0.0,0.0,0.0,-0.2578427949486472,-0.7961548066479541,-0.18003298773205284,0.0,0.0,0.0,-0.37630678729107014,-0.19405911899539413,-0.002867034666537028,-0.24677249876226254,0.0,0.0,0.018290939794389612,0.0,0.0,0.0,0.0,0.06582640839229302,0.0,0.0]]"
29,cancer,34,2,0.5028177,0.9591836734693877,0.9876420454545455,0.9628571428571429,0.9885057471264368,"[18]","[10]","[11101101111011010111000001100000100]","[[2.2152092785100295,-0.07533195653936847,-0.49249077522093704,0.0,0.3726429793213958,-0.19778715191274254,0.0,-0.6157571753146301,0.5412369840443313,-0.29788187059471055,0.03382294692067371,0.0,-0.21127493733919772,-0.06732176453732425,0.0,-1.2559511002722645,0.0,0.028647577177192685,-0.6164853411953647,0.264970674258472,0.0,0.0,0.0,0.0,0.0,-0.31050964899665184,-0.016059839282469783,0.0,0.0,0.0,0.0,0.0,-0.10424389401812587,0.0,0.0]]"
30,cancer,34,2,0.5408426,0.959483165477876,0.962413594470046,0.9628571428571429,0.9655172413793104,"[18]","[14]","[11100000100010000111101110111111000]","[[0.9450744684030978,0.4774993643206651,-0.12237910201704386,0.0,0.0,0.0,0.0,0.0,-0.11148829917848745,0.0,0.0,0.0,0.09525863105467776,0.0,0.0,0.0,0.0,-0.3202252647684402,-0.4023086030571891,-0.08932652825102372,0.37311027047995027,0.0,-0.40966585383751614,0.09107559237527957,0.3262931676424796,0.0,-0.4213967540873432,0.06254429833272646,-0.306060407824952,-0.21628374384496143,-0.0641680640412068,-0.020628560252217997,0.0,0.0,0.0]]"
1,card,74,2,2.2988587,0.85758333965173,0.8488167680865449,0.8579710144927536,0.8488372093023255,"[38]","[15]","[110110101110000000110000101111001000000001110111011110000111111111010001001]","[[0.9041701206628996,-0.00035913260346814055,0.0,-0.302787755241451,0.007630055896381039,0.0,-0.14661224051975208,0.0,0.06780832760103862,-1.1828815801555934,-1.2293520802904285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05815447628395599,0.07734124364463033,0.0,0.0,0.0,0.0,0.038551186701814934,0.0,-0.09082343970203903,0.17928368569450143,0.20747236546983502,0.3535068311296254,0.0,0.0,0.11809795346698937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6050371690183716,-0.07694934786624817,-0.16435802054392973,0.0,0.09361836265777407,0.6545119805219439,0.15603977748317693,0.0,-0.3286155504111032,-0.015735623211134066,0.07323115774934626,-0.07645054707669938,0.0,0.0,0.0,0.0,0.05571606442190808,0.07572738402350954,0.08254960575928007,-0.04927141214905354,-0.044585531862975813,-0.1462406003652306,0.10162042631436466,0.04318123777408587,-0.021971847541081273,0.0,-0.06983212673411386,0.0,0.0,0.0,0.024482197853663304,0.0,0.0,-0.04463027735524584]]"
2,card,74,2,0.8681537,0.8497296927977863,0.8370109652091512,0.8521739130434782,0.8372093023255814,"[38]","[15]","[101111101110000000110100011011001000000000110101111101100010011100111011110]","[[0.7541221676781296,0.0,0.07069932545149096,-0.2678867243196537,-0.1728320791522029,-0.009823363791817464,-0.12260426247582272,0.0,0.29219435514196573,-0.5206687596547778,-0.3446513632652368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10914349793463075,-0.2680131922731925,0.0,0.017359141726124235,0.0,0.0,0.0,-0.373200287791288,-0.29494342944825674,0.0,0.12355183881387986,0.021187484014199957,0.0,0.0,0.12389257076039326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.062369629842974936,-0.588356754916825,0.0,-0.3851019471139499,0.0,-0.10322526021607484,0.7340224966448711,-0.09466469013680132,-0.14503551597949724,0.0021658200855453054,0.0,-0.25369835918110983,0.09595122622397993,0.0,0.0,0.0,-0.3860222663422451,0.0,0.0,-0.20917567352597602,0.018036507952077938,0.27335906854008724,0.0,0.0,0.13242760973842305,0.49624793547458107,0.19320388752952983,0.0,-0.22848559620368641,-0.05713022279903371,0.046224799008131666,0.2358831851227434,0.0]]"
3,card,74,2,0.8643755,0.8384074941451991,0.8542521099549198,0.8405797101449275,0.8546511627906976,"[38]","[12]","[110111101100001011110100101110001000100000110101111100111100001000001110101]","[[-0.03525830153169703,0.0643379376732203,0.0,-0.0783006102218907,-0.20193200303247044,0.12159833141373992,-0.23215491782960299,0.0,0.21523999116802964,-0.5806606975005946,0.0,0.0,0.0,0.0,0.09036534658209604,0.0,0.16649339623374051,-0.2262052364901314,0.5357051824733863,0.5023318211900105,0.0,0.03947013228189764,0.0,0.0,-0.006953585056917116,0.0,0.061664711543093206,-0.007150680041900456,0.5410137336133162,0.0,0.0,0.0,-0.09847472690770936,0.0,0.0,0.0,0.003909639361690769,0.0,0.0,0.0,0.0,0.0,-0.12845920191357785,-0.4263427011166891,0.0,0.017274158031085556,0.0,-0.007712727975669478,0.3178487654043875,-0.15943333135884113,0.4514285447468718,-0.2069065926136321,0.0,0.0,0.0485186641435151,0.1702517485941399,0.1865981854315045,-0.13225246661301754,0.0,0.0,0.0,0.0,0.2392529826900721,0.0,0.0,0.0,0.0,0.0,0.2491150786693622,0.018092097675051214,-0.08415257391757866,0.0,0.15664291115288523,0.0,0.04276516537362719]]"
4,card,74,2,0.0077202,0.8081841432225064,0.7485636579976203,0.8115942028985508,0.75,"[38]","[15]","[101110100110000010010000111111010100100000110101011101001100111110001101101]","[[0.9455952655216505,0.0,0.09640285867917765,-0.06222776585241442,-0.18615483501478605,0.0,-0.3384983577534274,0.0,0.0,-0.6297044875033607,-1.241266590393231,0.0,0.0,0.0,0.0,0.0,-0.025520166125479332,0.0,0.0,0.05132590148181365,0.0,0.0,0.0,0.0,-0.06379493604933831,-0.201014136020926,0.013936049881185915,0.21950894784027228,0.26107248642407094,0.32651605667221145,0.0,-0.07576727093520724,0.0,-0.07951193849410733,0.0,0.0,-0.4167337906313526,0.0,0.0,0.0,0.0,0.0,-0.1922130322728945,-0.4470325110532942,0.0,-0.17705737538773414,0.0,-0.18426767442637237,0.0,-0.22948208095288794,-0.11002698400978417,0.21344553920777173,0.0,0.15586084092120314,0.0,0.0,-0.027112754048955977,-0.03898138847837422,0.0,0.0,-0.20068155845991625,0.2928754586454399,-0.010789591671599449,0.045202567597797304,-0.013982284358268073,0.0,0.0,0.0,0.1697687503590404,-0.11981055402476662,0.0,-0.04620547358192156,-0.2608236784657008,0.0,-0.010799177146347948]]"
5,card,74,2,0.0068933,0.874756224197756,0.8661659731384688,0.8753623188405797,0.8662790697674418,"[38]","[15]","[110010101010000010110000101111011000000001110111011011011011001101100110110]","[[0.46277044569182646,0.09195356910417832,0.0,0.0,-0.07096783685222263,0.0,-0.14094596554761357,0.0,-0.03913474694896609,0.0,0.44498436667487,0.0,0.0,0.0,0.0,0.0,-0.018416469023712724,0.0,0.12829463884458533,-0.022868972751645962,0.0,0.0,0.0,0.0,0.030303254804140235,0.0,-0.009401389767473692,0.17108886799980583,0.1649922866530716,-0.04132040552635491,0.0,-0.07215608619779225,0.03341022213732383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6021621832683066,-0.04884114884012677,-0.15212859114842733,0.0,0.5624926921524422,-0.5996401347811585,0.499917888320542,0.0,-0.24449049857091149,0.006999861943963248,0.0,0.08720015881664654,0.02564989762046382,0.0,0.04881510234722472,-0.0325714293962188,0.0,0.28172946921285225,0.01961743276807421,0.0,0.0,0.050866969333469,-0.0443264071207867,0.0,-0.10707837736783664,-0.0040957281772997164,0.0,0.0,-0.1375474911691879,-0.08381569431335742,0.0,-0.06723480640517666,-0.0261233040139302,0.0]]"
6,card,74,2,0.0065956,0.8294757294791383,0.807351593524081,0.8318840579710145,0.8081395348837209,"[38]","[15]","[110110100010000000101110001111011001100000110110011110101011011010101111000]","[[0.5345701700277247,-0.34727572888783037,0.0,-0.23560960490277064,-0.2717338646018074,0.0,-0.29959783986476807,0.0,0.0,0.0,-0.6326121240687897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04270088836206665,0.0,0.3327180921266454,0.2276325994362788,0.19609562992686505,0.0,0.0,0.0,-0.29701728274793066,0.002929483472523068,0.6103560045230225,0.7879784179457467,0.0,-0.08628290053890116,0.06658987541626409,0.0,0.0,0.4890386114311422,-0.06309312897135404,0.0,0.0,0.0,0.0,0.0,-0.10075244024333124,-0.5876061851637937,0.0,0.16222358864213512,-0.4152869984380895,0.0,0.0,-0.08098804312483952,0.5091311054495347,0.3336412680592317,0.1390608196369046,0.0,0.4905172055543648,0.0,-0.002473605295387724,0.0,-0.34566599867794984,0.0686594090728548,0.0,-0.20484012620726796,-0.1714719249260639,0.0,0.14637607873522682,0.0,0.047381380175448524,0.0,-0.07208151672854053,0.2472659332620788,-0.10366218220282869,-0.05311978132239135,0.0,0.0,0.0]]"
7,card,74,2,0.0068225,0.873106433208735,0.8127126718388458,0.8753623188405797,0.813953488372093,"[38]","[18]","[110000101110000001110000011111001010000000110100011111100101010111100111111]","[[0.6082442453853745,-0.15442573704798435,0.0,0.0,0.0,0.0,-0.5972215724027207,0.0,0.18363561023484634,-1.0621236210847633,-0.6088984431060239,0.0,0.0,0.0,0.0,0.0,0.0,0.045613786872061614,0.08789129203607805,0.3844508348086589,0.0,0.0,0.0,0.0,0.0,-0.14987070031891364,0.076069314658928,0.07046606670892512,0.6217890599882896,-0.06000919006391665,0.0,0.0,-0.04530431006478871,0.0,-0.06908521064714121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21302689711260128,-0.21862577648378712,0.0,0.04275155274098732,0.0,0.0,0.0,-0.29908958323047186,-0.06620458169843849,-0.00633851802331577,-0.134223156238834,-0.011070623855581593,0.009601795189904753,0.0,0.0,0.15478334412929906,0.0,0.5385994038245242,0.0,0.3662526256612175,0.0,0.0005324311387737921,0.092732215546776,-0.5499097860587935,0.03723274780663887,0.0,0.0,0.06301330004135364,0.025616761358981596,0.17965924217601467,0.2783384190539332,-0.026216469147885932,-0.09283638223323015]]"
