run,dataset,nin,nout,time,ftrain,ftest,atrain,atest,nsel,nenhanced,sel,coefs
6,horse,83,3,0.3567328,0.5163311196857145,0.5913621262458472,0.7307692307692307,0.7252747252747253,"[7]","[1]","[100000000000000010000000100001000000000000000000000100010000000000010000000000000000]","[[0.7261869629716629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35670789322236196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3071665376722347,0.0,0.0,0.0,0.0,0.24484558326422642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1775252183184013,0.0,0.0,0.0,-0.35526149296651144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24376945275616374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.3536320968822225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076885040839437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07255885214532991,0.0,0.0,0.0,0.0,-0.16512579306307806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46567419677734656,0.0,0.0,0.0,0.15146460478120416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.979375765228442e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[-0.07981905985388567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049019389138418266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23460768552690472,0.0,0.0,0.0,0.0,-0.0797197902011485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28814897845894527,0.0,0.0,0.0,0.20379688818530736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24380924651381614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
7,horse,83,3,0.3145778,0.5265075299154818,0.5232793046746536,0.7472527472527473,0.7362637362637363,"[6]","[1]","[100000000000000111000000000000000000000000000000000100000000000000000000000100000000]","[[0.5956793586025423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4177437775241896,-0.5228625954697607,-0.473868359789877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18974770453005052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43999125578061254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.36113160272412836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06766222768973357,0.36000351779950396,0.16476480223065648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49290557301493615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2362202427041713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.04318903867332926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3500815498344564,0.1628590776702565,0.30910355755922053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3031578684848853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20377101307644135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
8,horse,83,3,0.3570961,0.5120181405895692,0.6246422764227643,0.7142857142857143,0.7582417582417582,"[6]","[0]","[100000000000000010000000100001000000000000000000000100010000000000000000000000000000]","[[0.6054402417470188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3529007809762431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31013416457595666,0.0,0.0,0.0,0.0,0.23195629944470253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15591473033828465,0.0,0.0,0.0,-0.32066571101061886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.35361238577524273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076891255699435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07255836769978315,0.0,0.0,0.0,0.0,-0.16512789715377044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.465677724547179,0.0,0.0,0.0,0.1514702523147543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.04094737247773821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04521165540629945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23757579687617336,0.0,0.0,0.0,0.0,-0.06682840229093233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3097629942088944,0.0,0.0,0.0,0.16919545869586458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
9,horse,83,3,0.3177228,0.5120181405895692,0.6246422764227643,0.7142857142857143,0.7582417582417582,"[6]","[0]","[100000000000000010000000100001000000000000000000000100010000000000000000000000000000]","[[0.6054402417470188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3529007809762431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31013416457595666,0.0,0.0,0.0,0.0,0.23195629944470253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15591473033828465,0.0,0.0,0.0,-0.32066571101061886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.35361238577524273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076891255699435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07255836769978315,0.0,0.0,0.0,0.0,-0.16512789715377044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.465677724547179,0.0,0.0,0.0,0.1514702523147543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.04094737247773821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04521165540629945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23757579687617336,0.0,0.0,0.0,0.0,-0.06682840229093233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3097629942088944,0.0,0.0,0.0,0.16919545869586458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
10,horse,83,3,0.3616935,0.5825396825396826,0.6208019006186266,0.7307692307692307,0.7362637362637363,"[7]","[1]","[100000000000000111000000000000000000000000000000000110000000100000000000000000000000]","[[0.595175398217303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3683677905013001,-0.5280356045465753,-0.44227196714492817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14602741814307862,-0.32272229878300596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2938040839039453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.4065656167301088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02571504770483373,0.36658517982397243,0.12402052375531895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4940665441386821,0.15543049700061465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2452888584316993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[-0.001741014947412076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34265274279646624,0.16145042472260285,0.31825144338960887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3480391259956034,0.16729180178239125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04851522547224603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
11,horse,83,3,0.30115,0.5344273941460642,0.5441441441441442,0.6868131868131868,0.7252747252747253,"[6]","[2]","[100000000000000000010000100000000000000000000000000100000000000010000000010000000000]","[[0.5376947863915965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2151683872049669,0.0,0.0,0.0,0.0,-0.33925879311199825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17855977603502832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06359762329288617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35950315825670315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.3742488336210515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012444680036236416,0.0,0.0,0.0,0.0,0.06008485476595662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46946796215600384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19662902296006196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25946650343354394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.08805637998735172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2139239192013433,0.0,0.0,0.0,0.0,0.2791739383460417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2909081861209754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.260226646252948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10003665482315922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
12,horse,83,3,0.3300478,0.5120181405895692,0.6246422764227643,0.7142857142857143,0.7582417582417582,"[6]","[0]","[100000000000000010000000100001000000000000000000000100010000000000000000000000000000]","[[0.6054402417470188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3529007809762431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31013416457595666,0.0,0.0,0.0,0.0,0.23195629944470253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15591473033828465,0.0,0.0,0.0,-0.32066571101061886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.35361238577524273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076891255699435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07255836769978315,0.0,0.0,0.0,0.0,-0.16512789715377044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.465677724547179,0.0,0.0,0.0,0.1514702523147543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.04094737247773821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04521165540629945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23757579687617336,0.0,0.0,0.0,0.0,-0.06682840229093233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3097629942088944,0.0,0.0,0.0,0.16919545869586458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
13,horse,83,3,0.4277527,0.4824842267073343,0.5605756132071922,0.7417582417582418,0.7032967032967034,"[7]","[1]","[100000000000000010000000100000000000000000000001000100010000000010000000000000000000]","[[0.6455786120462945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38389431033423843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3599301834345856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20399222010640802,0.0,0.0,0.0,0.19127185485592793,0.0,0.0,0.0,-0.3506678902282893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26812890370927933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.3709170351517543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33695135323151143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1397492556954491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049483372969606164,0.0,0.0,0.0,-0.47171635790662747,0.0,0.0,0.0,0.17159209193516203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2876846304837745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[-0.016495647198049208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0469429571027269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22018092773913653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15450884713680194,0.0,0.0,0.0,0.28044450305069957,0.0,0.0,0.0,0.17907579829312728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01955572677449507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
14,horse,83,3,0.3240406,0.5120181405895692,0.6246422764227643,0.7142857142857143,0.7582417582417582,"[6]","[0]","[100000000000000010000000100001000000000000000000000100010000000000000000000000000000]","[[0.6054402417470188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3529007809762431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31013416457595666,0.0,0.0,0.0,0.0,0.23195629944470253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15591473033828465,0.0,0.0,0.0,-0.32066571101061886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.35361238577524273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076891255699435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07255836769978315,0.0,0.0,0.0,0.0,-0.16512789715377044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.465677724547179,0.0,0.0,0.0,0.1514702523147543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.04094737247773821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04521165540629945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23757579687617336,0.0,0.0,0.0,0.0,-0.06682840229093233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3097629942088944,0.0,0.0,0.0,0.16919545869586458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
15,horse,83,3,0.3661735,0.542263130339011,0.5783460503969512,0.7307692307692307,0.7582417582417582,"[7]","[1]","[100000000000000010000000100001000000000000000000000100010000000000000000000000100000]","[[0.6176644327421165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3538709533811878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26970255376103375,0.0,0.0,0.0,0.0,0.24859898273797598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14420838368992753,0.0,0.0,0.0,-0.309844035264947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21538379193285556,0.0,0.0,0.0,0.0,0.0],[0.32843229479537034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3096875424330694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010724987345212749,0.0,0.0,0.0,0.0,-0.19940945244375954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44156431910662536,0.0,0.0,0.0,0.12917914283029236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44365990997966265,0.0,0.0,0.0,0.0,0.0],[0.05390327246251301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04418341094811848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2804275411062461,0.0,0.0,0.0,0.0,-0.04918953029421662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2973559354166979,0.0,0.0,0.0,0.18066489243465472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22827611804680703,0.0,0.0,0.0,0.0,0.0]]"
16,horse,83,3,0.372995,0.5120181405895692,0.6246422764227643,0.7142857142857143,0.7582417582417582,"[6]","[0]","[100000000000000010000000100001000000000000000000000100010000000000000000000000000000]","[[0.6054402417470188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3529007809762431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31013416457595666,0.0,0.0,0.0,0.0,0.23195629944470253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15591473033828465,0.0,0.0,0.0,-0.32066571101061886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.35361238577524273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076891255699435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07255836769978315,0.0,0.0,0.0,0.0,-0.16512789715377044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.465677724547179,0.0,0.0,0.0,0.1514702523147543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.04094737247773821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04521165540629945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23757579687617336,0.0,0.0,0.0,0.0,-0.06682840229093233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3097629942088944,0.0,0.0,0.0,0.16919545869586458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
