run,dataset,nin,nout,time,ftrain,ftest,atrain,atest,nsel,nenhanced,sel,coefs
11,cancer,34,2,0.0045948,0.9529042386185244,0.9814016460612107,0.9571428571428572,0.9827586206896551,"[10]","[6]","[11000001100000000001100000011010100]","[[1.0246618439729356,0.05661997465178846,0.0,0.0,0.0,0.0,0.0,0.17796816660469864,0.04459226530353309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02723709523540799,-0.11664056389992479,0.0,0.0,0.0,0.0,0.0,0.0,-0.3104036010350489,-0.044106563896153875,0.0,-0.15439291469215824,0.0,-0.5212839260157563,0.0,0.0]]"
12,cancer,34,2,0.0033251,0.9561262132445113,0.975117975117975,0.96,0.9770114942528736,"[10]","[7]","[10001010000000000111110010010000000]","[[1.0807790543287032,0.0,0.0,0.0,0.07866642086818507,0.0,0.04107604420965774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02787406568310045,-0.022978897294848585,-0.14894655405004006,-0.09670623515069379,-0.571468477495384,0.0,0.0,-0.29941413846693055,0.0,0.0,-0.0756125021212905,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
13,cancer,34,2,0.0027429,0.9593354246543511,0.9559891598915989,0.9628571428571429,0.9597701149425287,"[5]","[2]","[11000010001000000000000000010000000]","[[0.9127807280404319,0.02094822445549965,0.0,0.0,0.0,0.0,0.124292750297829,0.0,0.0,0.0,-0.3709318886489026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6575079785926424,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
14,cancer,34,2,0.0025786,0.9500428204396232,0.9814016460612107,0.9542857142857143,0.9827586206896551,"[3]","[2]","[10000000000000000000000001000000001]","[[0.9693160618520649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7925204485969001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24425454247020037]]"
15,cancer,34,2,0.0034738,0.9496692551049756,0.975117975117975,0.9542857142857143,0.9770114942528736,"[8]","[5]","[11000010001000000000100100101000000]","[[0.8364800964472863,0.26285517864711366,0.0,0.0,0.0,0.0,0.02900177877102739,0.0,0.0,0.0,-0.0030017519937470213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11087343162285009,0.0,0.0,-0.2737085043204134,0.0,0.0,-0.3561583040070894,0.0,-0.2609790540234028,0.0,0.0,0.0,0.0,0.0,0.0]]"
16,cancer,34,2,0.0025154,0.9466248037676609,0.975117975117975,0.9514285714285714,0.9770114942528736,"[10]","[4]","[11001011011000010100000100000000000]","[[0.6405487075301675,0.33811597057027437,0.0,0.0,0.11954733381868486,0.0,0.04121105698688478,0.11471325460622127,0.0,0.11611319602905591,-0.055408948768496405,0.0,0.0,0.0,0.0,-0.5375253507356953,0.0,-0.09424520901607279,0.0,0.0,0.0,0.0,0.0,-0.21105047246982436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
17,cancer,34,2,0.0033693,0.962393897066724,0.9814016460612107,0.9657142857142857,0.9827586206896551,"[19]","[13]","[11101100101010101100010111101000110]","[[1.158131572253486,0.4024288168971417,0.23492522490133114,0.0,-0.036236904147204006,0.16302418671418073,0.0,0.0,0.013192723054744658,0.0,-0.5374495302980823,0.0,-0.32453056047652706,0.0,0.19358376540447103,0.0,-0.32252899614384034,-0.07779314252654514,0.0,0.0,0.0,-0.009330557666477494,0.0,-0.07735310211201475,-0.08285172006977641,-0.16335243988467338,0.16452531127311862,0.0,-0.06141846477754794,0.0,0.0,0.0,-0.12373092367914112,-0.04314808707865264,0.0]]"
18,cancer,34,2,0.002913,0.9496692551049756,0.975117975117975,0.9542857142857143,0.9770114942528736,"[10]","[4]","[11110010100011100000010000000000000]","[[0.23224708926737575,0.14322556449314816,0.28747469169886813,0.14449853994541187,0.0,0.0,0.24464446864184153,0.0,0.16599855448716105,0.0,0.0,0.0,-0.14372268418871592,-0.011244744062241045,-0.059751745986507725,0.0,0.0,0.0,0.0,0.0,0.0,-0.33347755333853396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
19,cancer,34,2,0.0028096,0.9593354246543511,0.9876420454545455,0.9628571428571429,0.9885057471264368,"[9]","[4]","[10100110010000000101001000010000000]","[[1.0213055821346833,0.0,0.11717216402217329,0.0,0.0,0.013068066721335569,0.09894318202119028,0.0,0.0,0.012631522802102356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.122523871788604,0.0,-0.8780350901699563,0.0,0.0,-0.17033356706240624,0.0,0.0,0.0,0.0,-0.015229557551929136,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
20,cancer,34,2,0.0037433,0.9562874678846702,0.962413594470046,0.96,0.9655172413793104,"[6]","[4]","[11000000000001000100010000000000010]","[[1.0176603293766981,0.0554695875425666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30076660004206834,0.0,0.0,0.0,-0.08119625431418794,0.0,0.0,0.0,-0.681323655657341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01938265645986533,0.0]]"
21,cancer,34,2,0.0026085,0.959483165477876,0.975117975117975,0.9628571428571429,0.9770114942528736,"[6]","[4]","[10000010000010000010000100000000010]","[[0.9003127580283776,0.0,0.0,0.0,0.0,0.0,0.14950780818235776,0.0,0.0,0.0,0.0,0.0,-0.08960333165180995,0.0,0.0,0.0,0.0,0.0,-0.790906368323655,0.0,0.0,0.0,0.0,-0.08830393014965998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019793986181771042,0.0]]"
22,cancer,34,2,0.0038856,0.953415735720814,0.9877205363443896,0.9571428571428572,0.9885057471264368,"[6]","[2]","[10110000100000001000000000100000000]","[[0.802878803429761,0.0,0.017924631787622988,0.1146913902175634,0.0,0.0,0.0,0.0,0.073147142172262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041560265112033284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8374223337770581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
23,cancer,34,2,0.0033715,0.9562874678846702,0.9876420454545455,0.96,0.9885057471264368,"[10]","[5]","[11100011000100100000010100000001000]","[[1.0618402692057909,0.060807211647583466,0.00044363955952324524,0.0,0.0,0.0,0.0005116680082422162,0.1543259669382684,0.0,0.0,0.0,-0.33670523015594783,0.0,0.0,-0.5698442553921894,0.0,0.0,0.0,0.0,0.0,0.0,-0.09085200304816392,0.0,-0.12884346978525965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20741782371502507,0.0,0.0,0.0]]"
24,cancer,34,2,0.0038344,0.9500428204396232,0.9814016460612107,0.9542857142857143,0.9827586206896551,"[19]","[14]","[11100011001001011001101101100011101]","[[-0.15943112246954289,0.45886679163488475,0.430015093622038,0.0,0.0,0.0,0.4223897143078945,0.42621311030246084,0.0,0.0,0.06133929120951954,0.0,0.0,0.02849361088336834,0.0,0.16625961265133674,0.3656963392134843,0.0,0.0,0.033420038036297395,0.26261473619825493,0.0,-0.3720592892381737,-0.08991793948035268,0.0,-0.018578240725546247,-0.02607575982699223,0.0,0.0,0.0,-0.15349584484145995,-0.10078330155280879,-0.27264451545230267,0.0,0.19910824740162392]]"
25,cancer,34,2,0.0030406,0.9527244239133371,0.975117975117975,0.9571428571428572,0.9770114942528736,"[16]","[9]","[11110011101001011000110000000100101]","[[0.37398371389655255,0.2889679501603011,0.17989245679861013,0.1451233293876923,0.0,0.0,0.21392181458541387,0.13972441389121332,0.22147208551690686,0.0,0.07197774237499353,0.0,0.0,-0.2826013507652808,0.0,-0.24765849184872238,-0.055173825033355495,0.0,0.0,0.0,0.04360671055823599,-0.08736635548870261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06766878636746093,0.0,0.0,-0.10692117026744222,0.0,-0.02964356257538375]]"
26,cancer,34,2,0.0042983,0.9593354246543511,0.9687892376681615,0.9628571428571429,0.9712643678160919,"[6]","[2]","[11000010100000000100000000000000001]","[[0.9284335073160555,0.023285260302221104,0.0,0.0,0.0,0.0,0.042009947487254805,0.0,0.08311059425511502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45985925097582825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5899466246295076]]"
27,cancer,34,2,0.0029518,0.9527244239133371,0.9687892376681615,0.9571428571428572,0.9712643678160919,"[14]","[8]","[11010010111001100000011000110000010]","[[0.7135989400601712,0.28750954880750274,0.0,0.16226252535333946,0.0,0.0,0.2134738317699642,0.0,0.08433849644880591,0.171729311137046,-0.12312806137355829,0.0,0.0,-0.17394467586614093,0.009012154338753025,0.0,0.0,0.0,0.0,0.0,0.0,-0.16236412888016427,-0.23468845389546814,0.0,0.0,0.0,0.12713170263056064,-0.38693575878435404,0.0,0.0,0.0,0.0,0.0,-0.06422855170814819,0.0]]"
28,cancer,34,2,0.0026012,0.9466248037676609,0.9876420454545455,0.9514285714285714,0.9885057471264368,"[12]","[7]","[10110110001000010000010100100001010]","[[1.0865752700919111,0.0,0.2810619793669182,0.03211380317519625,0.0,0.05644576107625333,0.06642151962624925,0.0,0.0,0.0,-0.09854358367989592,0.0,0.0,0.0,0.0,-0.05117147712544889,0.0,0.0,0.0,0.0,0.0,-0.287212162220543,0.0,-0.07728320668630284,0.0,0.0,-0.1474329027460175,0.0,0.0,0.0,0.0,-0.40497602352837964,0.0,-0.3351109845318564,0.0]]"
29,cancer,34,2,0.003934,0.9496692551049756,0.9814016460612107,0.9542857142857143,0.9827586206896551,"[7]","[4]","[10001000100100010000000011000000000]","[[0.9786738279554337,0.0,0.0,0.0,0.044116898679763664,0.0,0.0,0.0,0.14797693039635768,0.0,0.0,-0.2868745174599834,0.0,0.0,0.0,-0.687320313944365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011389553306954929,-0.17455112138107312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
30,cancer,34,2,0.003025,0.9500428204396232,0.9687892376681615,0.9542857142857143,0.9712643678160919,"[5]","[3]","[11000000001100000100000000000000000]","[[0.88453422014468,0.19328733286425123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3154221009986924,-0.536766031707827,0.0,0.0,0.0,0.0,0.0,-0.13221438570449975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
1,card,74,2,3.3236615,0.8346436829934833,0.8604651162790697,0.8347826086956521,0.8604651162790697,"[7]","[1]","[100000001000000000000000000000010000000001100000010000000000000100000000000]","[[0.9133661650664162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01851070930681236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018731602818321324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.565541938576355,-0.0877769657595481,0.0,0.0,0.0,0.0,0.0,0.0,-0.09676357762135428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021208906772924894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
2,card,74,2,0.0044737,0.8346436829934833,0.8604651162790697,0.8347826086956521,0.8604651162790697,"[7]","[1]","[100000001000000000000000000000010000000001100000010000000100000000000000000]","[[0.9321476629545242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01698573283244466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023230542507081845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5688057320418268,-0.09002289438079508,0.0,0.0,0.0,0.0,0.0,0.0,-0.0978135769966282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009774441386669826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
3,card,74,2,0.0056435,0.8346436829934833,0.8604651162790697,0.8347826086956521,0.8604651162790697,"[7]","[1]","[100000001000000000000000000000010000000001100000010000000000000000000000010]","[[0.9053484994922714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007320854652963585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0049522908507249885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5769253282389399,-0.07993906339133308,0.0,0.0,0.0,0.0,0.0,0.0,-0.10440735103144348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05703503846956163,0.0]]"
4,card,74,2,0.0061299,0.8346436829934833,0.8604651162790697,0.8347826086956521,0.8604651162790697,"[7]","[1]","[100000001000000000000000000000010000000001100000010000000000000000010000000]","[[0.9207095806479793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01859573468387591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0210105021947443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5644923999832497,-0.0925688481455149,0.0,0.0,0.0,0.0,0.0,0.0,-0.09825775489009678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017685096971594382,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
5,card,74,2,0.0049168,0.8346436829934833,0.8604651162790697,0.8347826086956521,0.8604651162790697,"[7]","[2]","[100000000000000000000000000000010000000001100000010010000000000001000000000]","[[0.9545575009343531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020430747905063697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5607312072288378,-0.08260847152752931,0.0,0.0,0.0,0.0,0.0,0.0,-0.10214042662278752,0.0,0.0,0.006329902094691204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06501585749584202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
6,card,74,2,0.0050105,0.8346436829934833,0.8604651162790697,0.8347826086956521,0.8604651162790697,"[3]","[0]","[100000000000000000000000000000000000000001100000000000000000000000000000000]","[[0.8711176402552563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5297299473621486,-0.06748411159739084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
7,card,74,2,0.004776,0.8346436829934833,0.8604651162790697,0.8347826086956521,0.8604651162790697,"[3]","[0]","[100000000000000000000000000000000000000001100000000000000000000000000000000]","[[0.8711176402552563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5297299473621486,-0.06748411159739084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
8,card,74,2,0.0075629,0.8346436829934833,0.8604651162790697,0.8347826086956521,0.8604651162790697,"[6]","[0]","[100000001000000000000000000000010000000001100000010000000000000000000000000]","[[0.9272298071103193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019980716512207012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024442364955818488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5682457970541288,-0.09064588454585704,0.0,0.0,0.0,0.0,0.0,0.0,-0.09864202015468325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
9,card,74,2,0.0059095,0.8346436829934833,0.8604651162790697,0.8347826086956521,0.8604651162790697,"[8]","[2]","[100000001000000000000000000000010000000001100000010000000000000100010000000]","[[0.918707027733308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002442543965103886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03339543344673508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5696213460323405,-0.08235081674453408,0.0,0.0,0.0,0.0,0.0,0.0,-0.09531698301448498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056331854149681504,0.0,0.0,0.0,-0.02854888337793798,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
10,card,74,2,0.0045899,0.8346436829934833,0.8604651162790697,0.8347826086956521,0.8604651162790697,"[6]","[0]","[100000001000000000000000000000010000000001100000010000000000000000000000000]","[[0.9272298071103193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019980716512207012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024442364955818488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5682457970541288,-0.09064588454585704,0.0,0.0,0.0,0.0,0.0,0.0,-0.09864202015468325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
11,card,74,2,0.0053787,0.8346436829934833,0.8604651162790697,0.8347826086956521,0.8604651162790697,"[6]","[0]","[100000001000000000000000000000010000000001100000010000000000000000000000000]","[[0.9272298071103193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019980716512207012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024442364955818488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5682457970541288,-0.09064588454585704,0.0,0.0,0.0,0.0,0.0,0.0,-0.09864202015468325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
12,card,74,2,0.0054389,0.8346436829934833,0.8604651162790697,0.8347826086956521,0.8604651162790697,"[7]","[1]","[100000001000000000000000000000010000000001100000010000000000000000100000000]","[[0.9287673137175892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021017771011898233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025144290059600533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.56709865361237,-0.09056275798789346,0.0,0.0,0.0,0.0,0.0,0.0,-0.09962838087608242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0059777240133824525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]]"
13,card,74,2,0.0047023,0.8346436829934833,0.8604651162790697,0.8347826086956521,0.8604651162790697,"[7]","[1]","[100000001000000000000000000000010000000001100000010000000000000000001000000]","[[0.9120790006316287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027304953700696567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024575909293677846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5629932610585133,-0.08613002453231357,0.0,0.0,0.0,0.0,0.0,0.0,-0.09460061289752543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02318441509279913,0.0,0.0,0.0,0.0,0.0,0.0]]"
