run,dataset,nin,nout,m,ftrain,ftest
10,cancer,19,2,10,0.9564444444444444,0.9876420454545455
11,cancer,19,2,10,0.9562874678846702,0.975117975117975
12,cancer,19,2,10,0.9498585294222985,0.9876420454545455
13,cancer,19,2,10,0.9462117719379131,0.962413594470046
14,cancer,19,2,10,0.959483165477876,0.975117975117975
15,cancer,19,2,10,0.9431592623335379,0.975117975117975
16,cancer,19,2,10,0.9527244239133371,0.9687892376681615
17,cancer,19,2,10,0.9557905373705294,0.9814016460612107
18,cancer,19,2,10,0.9527244239133371,0.9814016460612107
19,cancer,19,2,10,0.9591836734693877,0.9814016460612107
20,cancer,19,2,10,0.9529042386185244,0.9687892376681615
21,cancer,19,2,10,0.9498585294222985,0.975117975117975
22,cancer,19,2,10,0.9429347826086957,0.9687892376681615
23,cancer,19,2,10,0.9498585294222985,0.9876420454545455
24,cancer,19,2,10,0.9596269709580387,0.9814016460612107
25,cancer,19,2,10,0.9557905373705294,0.975117975117975
26,cancer,19,2,10,0.9530793361396359,0.975117975117975
27,cancer,19,2,10,0.9496692551049756,0.9814016460612107
28,cancer,19,2,10,0.9466248037676609,0.975117975117975
29,cancer,19,2,10,0.959483165477876,0.9876420454545455
30,cancer,19,2,10,0.9622519413287316,0.975117975117975
31,cancer,19,2,10,0.9530793361396359,0.975117975117975
32,cancer,19,2,10,0.9496692551049756,0.9814016460612107
33,cancer,19,2,10,0.9468232476249208,0.975117975117975
34,cancer,19,2,10,0.962393897066724,0.975117975117975
35,cancer,19,2,10,0.9593354246543511,0.9814016460612107
36,cancer,19,2,10,0.9593354246543511,0.975117975117975
37,cancer,19,2,10,0.9593354246543511,0.9876420454545455
38,cancer,19,2,10,0.9593354246543511,0.9814016460612107
39,cancer,19,2,10,0.9559605982168536,0.9814016460612107
40,cancer,19,2,10,0.9462117719379131,0.9687892376681615
41,cancer,19,2,10,0.9591836734693877,0.9814016460612107
42,cancer,19,2,10,0.9591836734693877,0.962413594470046
43,cancer,19,2,10,0.9527244239133371,0.9876420454545455
44,cancer,19,2,10,0.9561262132445113,0.975117975117975
45,cancer,19,2,10,0.9593354246543511,0.9687892376681615
46,cancer,19,2,10,0.9590278340582254,0.9687892376681615
47,cancer,19,2,10,0.9429347826086957,0.9687892376681615
48,cancer,19,2,10,0.9496692551049756,0.975117975117975
49,cancer,19,2,10,0.9561262132445113,0.975117975117975
50,cancer,19,2,10,0.9466248037676609,0.9687892376681615
1,cancer,24,2,15,0.9464210137684488,0.975117975117975
2,cancer,24,2,15,0.9655915131690663,0.975117975117975
3,cancer,24,2,15,0.9593354246543511,0.962413594470046
4,cancer,24,2,15,0.943590845600086,0.9814016460612107
5,cancer,24,2,15,0.9559605982168536,0.9814016460612107
6,cancer,24,2,15,0.959483165477876,0.9938409259849208
7,cancer,24,2,15,0.9562874678846702,0.9687892376681615
8,cancer,24,2,15,0.9529042386185244,0.9687892376681615
9,cancer,24,2,15,0.9593354246543511,0.975117975117975
10,cancer,24,2,15,0.9498585294222985,0.975117975117975
11,cancer,24,2,15,0.9564444444444444,0.9876420454545455
12,cancer,24,2,15,0.9498585294222985,0.975117975117975
13,cancer,24,2,15,0.962393897066724,0.9687892376681615
14,cancer,24,2,15,0.953415735720814,0.975117975117975
15,cancer,24,2,15,0.9530793361396359,0.9687892376681615
16,cancer,24,2,15,0.9532498063206263,0.975117975117975
17,cancer,24,2,15,0.9498585294222985,0.9687892376681615
18,cancer,24,2,15,0.9529042386185244,0.975117975117975
19,cancer,24,2,15,0.9527244239133371,0.975117975117975
20,cancer,24,2,15,0.9527244239133371,0.975117975117975
21,cancer,24,2,15,0.9561262132445113,0.9814016460612107
22,cancer,24,2,15,0.9529042386185244,0.9687892376681615
23,cancer,24,2,15,0.9529042386185244,0.9814016460612107
24,cancer,24,2,15,0.9532498063206263,0.9814016460612107
25,cancer,24,2,15,0.9622519413287316,0.9876420454545455
26,cancer,24,2,15,0.962393897066724,0.975117975117975
27,cancer,24,2,15,0.9562874678846702,0.9876420454545455
28,cancer,24,2,15,0.9529042386185244,0.9814016460612107
29,cancer,24,2,15,0.9527244239133371,0.9687892376681615
30,cancer,24,2,15,0.9593354246543511,0.9814016460612107
31,cancer,24,2,15,0.9464210137684488,0.9687892376681615
32,cancer,24,2,15,0.9498585294222985,0.975117975117975
33,cancer,24,2,15,0.959483165477876,0.9814016460612107
34,cancer,24,2,15,0.9625321153297174,0.9876420454545455
35,cancer,24,2,15,0.9561262132445113,0.975117975117975
36,cancer,24,2,15,0.9496692551049756,0.9814016460612107
37,cancer,24,2,15,0.959483165477876,0.9814016460612107
38,cancer,24,2,15,0.9562874678846702,0.9814016460612107
39,cancer,24,2,15,0.9530793361396359,0.975117975117975
40,cancer,24,2,15,0.9496692551049756,0.9814016460612107
41,cancer,24,2,15,0.9625321153297174,0.975117975117975
42,cancer,24,2,15,0.9527244239133371,0.9814016460612107
43,cancer,24,2,15,0.9591836734693877,0.9876420454545455
44,cancer,24,2,15,0.9593354246543511,0.9814016460612107
45,cancer,24,2,15,0.9562874678846702,0.9938409259849208
46,cancer,24,2,15,0.962393897066724,0.9876420454545455
47,cancer,24,2,15,0.9561262132445113,0.9814016460612107
48,cancer,24,2,15,0.9590278340582254,0.975117975117975
