run,dataset,nin,nout,m,ftrain,ftest
47,thyroid,26,3,5,0.4883490452018371,0.49737756906751235
48,thyroid,26,3,5,0.4883490452018371,0.49737756906751235
49,thyroid,26,3,5,0.4883490452018371,0.49737756906751235
50,thyroid,26,3,5,0.4883490452018371,0.49737756906751235
1,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
2,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
3,thyroid,31,3,10,0.4883490452018371,0.5059403071573457
4,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
5,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
6,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
7,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
8,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
9,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
10,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
11,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
12,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
13,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
14,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
15,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
16,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
17,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
18,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
19,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
20,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
21,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
22,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
23,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
24,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
25,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
26,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
27,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
28,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
29,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
30,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
31,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
32,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
33,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
34,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
35,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
36,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
37,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
38,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
39,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
40,thyroid,31,3,10,0.4923957064113722,0.49737756906751235
41,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
42,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
43,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
44,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
45,thyroid,31,3,10,0.4883490452018371,0.5059403071573457
46,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
47,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
48,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
49,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
50,thyroid,31,3,10,0.4883490452018371,0.49737756906751235
1,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
2,thyroid,36,3,15,0.4923957064113722,0.49737756906751235
3,thyroid,36,3,15,0.4883490452018371,0.5059403071573457
4,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
5,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
6,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
7,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
8,thyroid,36,3,15,0.4923957064113722,0.49737756906751235
9,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
10,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
11,thyroid,36,3,15,0.4923957064113722,0.49737756906751235
12,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
13,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
14,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
15,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
16,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
17,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
18,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
19,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
20,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
21,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
22,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
23,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
24,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
25,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
26,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
27,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
28,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
29,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
30,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
31,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
32,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
33,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
34,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
35,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
36,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
37,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
38,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
39,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
40,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
41,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
42,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
43,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
44,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
45,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
46,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
47,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
48,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
49,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
50,thyroid,36,3,15,0.4883490452018371,0.49737756906751235
1,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
2,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
3,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
4,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
5,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
6,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
7,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
8,thyroid,41,3,20,0.4923957064113722,0.49737756906751235
9,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
10,thyroid,41,3,20,0.4923957064113722,0.49737756906751235
11,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
12,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
13,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
14,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
15,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
16,thyroid,41,3,20,0.4923957064113722,0.49737756906751235
17,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
18,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
19,thyroid,41,3,20,0.49205871007437585,0.49727767695099817
20,thyroid,41,3,20,0.4923957064113722,0.49737756906751235
21,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
22,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
23,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
24,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
25,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
26,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
27,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
28,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
29,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
30,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
31,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
32,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
33,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
34,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
35,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
36,thyroid,41,3,20,0.4923957064113722,0.49737756906751235
37,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
38,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
39,thyroid,41,3,20,0.4923957064113722,0.4885124046722657
40,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
41,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
42,thyroid,41,3,20,0.4923957064113722,0.49737756906751235
43,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
44,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
45,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
46,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
47,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
48,thyroid,41,3,20,0.4923957064113722,0.49737756906751235
49,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
50,thyroid,41,3,20,0.4883490452018371,0.49737756906751235
1,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
2,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
3,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
4,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
5,thyroid,46,3,25,0.4923957064113722,0.5059403071573457
6,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
7,thyroid,46,3,25,0.4963788890961385,0.49737756906751235
8,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
9,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
10,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
11,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
12,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
13,thyroid,46,3,25,0.4961053848226342,0.49737756906751235
14,thyroid,46,3,25,0.4923957064113722,0.49747085767156224
15,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
16,thyroid,46,3,25,0.4923957064113722,0.49737756906751235
17,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
18,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
19,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
20,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
21,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
22,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
23,thyroid,46,3,25,0.4923957064113722,0.49737756906751235
24,thyroid,46,3,25,0.4923957064113722,0.49737756906751235
25,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
26,thyroid,46,3,25,0.4923957064113722,0.49737756906751235
27,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
28,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
29,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
30,thyroid,46,3,25,0.49205871007437585,0.49727767695099817
31,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
32,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
33,thyroid,46,3,25,0.4883490452018371,0.5059403071573457
34,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
35,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
36,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
37,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
38,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
39,thyroid,46,3,25,0.4923957064113722,0.49737756906751235
40,thyroid,46,3,25,0.4883490452018371,0.5059403071573457
41,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
42,thyroid,46,3,25,0.4923957064113722,0.49737756906751235
43,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
44,thyroid,46,3,25,0.49205871007437585,0.49737756906751235
45,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
46,thyroid,46,3,25,0.4883490452018371,0.5059403071573457
47,thyroid,46,3,25,0.49205871007437585,0.49737756906751235
48,thyroid,46,3,25,0.4923957064113722,0.49737756906751235
49,thyroid,46,3,25,0.4883490452018371,0.49737756906751235
50,thyroid,46,3,25,0.4883490452018371,0.5059403071573457
1,thyroid,51,3,30,0.4883490452018371,0.49737756906751235
2,thyroid,51,3,30,0.4923957064113722,0.49737756906751235
3,thyroid,51,3,30,0.49205871007437585,0.5059403071573457
4,thyroid,51,3,30,0.4883490452018371,0.49737756906751235
5,thyroid,51,3,30,0.4923957064113722,0.5059403071573457
6,thyroid,51,3,30,0.4923957064113722,0.49737756906751235
7,thyroid,51,3,30,0.4923957064113722,0.5059403071573457
8,thyroid,51,3,30,0.4963788890961385,0.49737756906751235
9,thyroid,51,3,30,0.4923957064113722,0.49737756906751235
10,thyroid,51,3,30,0.4923957064113722,0.49737756906751235
11,thyroid,51,3,30,0.4923957064113722,0.49737756906751235
12,thyroid,51,3,30,0.4923957064113722,0.49737756906751235
13,thyroid,51,3,30,0.5040097985809441,0.49737756906751235
14,thyroid,51,3,30,0.4923957064113722,0.49737756906751235
15,thyroid,51,3,30,0.4923957064113722,0.49737756906751235
16,thyroid,51,3,30,0.5000885810520169,0.5058404131267699
17,thyroid,51,3,30,0.4883490452018371,0.5059403071573457
18,thyroid,51,3,30,0.4883490452018371,0.49737756906751235
19,thyroid,51,3,30,0.4883490452018371,0.49737756906751235
20,thyroid,51,3,30,0.4923957064113722,0.5059403071573457
21,thyroid,51,3,30,0.4883490452018371,0.49737756906751235
22,thyroid,51,3,30,0.4923957064113722,0.49737756906751235
23,thyroid,51,3,30,0.4883490452018371,0.49737756906751235
24,thyroid,51,3,30,0.4883490452018371,0.49737756906751235
25,thyroid,51,3,30,0.4883490452018371,0.49737756906751235
26,thyroid,51,3,30,0.4883490452018371,0.5059403071573457
27,thyroid,51,3,30,0.4883490452018371,0.49737756906751235
28,thyroid,51,3,30,0.4923957064113722,0.49737756906751235
29,thyroid,51,3,30,0.4923957064113722,0.49737756906751235
30,thyroid,51,3,30,0.4923957064113722,0.49737756906751235
31,thyroid,51,3,30,0.4923957064113722,0.49737756906751235
32,thyroid,51,3,30,0.4883490452018371,0.49737756906751235
33,thyroid,51,3,30,0.4923957064113722,0.49737756906751235
34,thyroid,51,3,30,0.4883490452018371,0.49737756906751235
35,thyroid,51,3,30,0.4923957064113722,0.49737756906751235
36,thyroid,51,3,30,0.4883490452018371,0.5059403071573457
37,thyroid,51,3,30,0.49205871007437585,0.49737756906751235
38,thyroid,51,3,30,0.4883490452018371,0.49737756906751235
39,thyroid,51,3,30,0.4883490452018371,0.49737756906751235
40,thyroid,51,3,30,0.4883490452018371,0.49737756906751235
41,thyroid,51,3,30,0.4883490452018371,0.49737756906751235
42,thyroid,51,3,30,0.4883490452018371,0.49737756906751235
43,thyroid,51,3,30,0.4923957064113722,0.49737756906751235
44,thyroid,51,3,30,0.5037582537314904,0.49737756906751235
45,thyroid,51,3,30,0.4883490452018371,0.49737756906751235
46,thyroid,51,3,30,0.4883490452018371,0.49737756906751235
47,thyroid,51,3,30,0.4883490452018371,0.49737756906751235
48,thyroid,51,3,30,0.4883490452018371,0.49737756906751235
49,thyroid,51,3,30,0.49205871007437585,0.49737756906751235
50,thyroid,51,3,30,0.4923957064113722,0.49737756906751235
1,thyroid,56,3,35,0.4923957064113722,0.49737756906751235
2,thyroid,56,3,35,0.4963788890961385,0.5059403071573457
3,thyroid,56,3,35,0.4963788890961385,0.49737756906751235
4,thyroid,56,3,35,0.4923957064113722,0.5059403071573457
5,thyroid,56,3,35,0.4923957064113722,0.49737756906751235
6,thyroid,56,3,35,0.4923957064113722,0.49737756906751235
7,thyroid,56,3,35,0.5000885810520169,0.49737756906751235
8,thyroid,56,3,35,0.4923957064113722,0.49737756906751235
9,thyroid,56,3,35,0.4883490452018371,0.49737756906751235
10,thyroid,56,3,35,0.4883490452018371,0.49737756906751235
11,thyroid,56,3,35,0.49205871007437585,0.49737756906751235
12,thyroid,56,3,35,0.4963788890961385,0.5142159993449603
13,thyroid,56,3,35,0.4883490452018371,0.49737756906751235
14,thyroid,56,3,35,0.4883490452018371,0.49737756906751235
15,thyroid,56,3,35,0.4923957064113722,0.49737756906751235
16,thyroid,56,3,35,0.4923957064113722,0.49737756906751235
17,thyroid,56,3,35,0.4883490452018371,0.49737756906751235
18,thyroid,56,3,35,0.4883490452018371,0.5059403071573457
19,thyroid,56,3,35,0.4923957064113722,0.49737756906751235
20,thyroid,56,3,35,0.4961053848226342,0.49737756906751235
21,thyroid,56,3,35,0.4963788890961385,0.49737756906751235
22,thyroid,56,3,35,0.4883490452018371,0.49737756906751235
23,thyroid,56,3,35,0.4963788890961385,0.49737756906751235
24,thyroid,56,3,35,0.4923957064113722,0.49737756906751235
25,thyroid,56,3,35,0.4997750439515946,0.5059403071573457
26,thyroid,56,3,35,0.4923957064113722,0.49737756906751235
27,thyroid,56,3,35,0.4923957064113722,0.49737756906751235
28,thyroid,56,3,35,0.4923957064113722,0.5059403071573457
29,thyroid,56,3,35,0.4923957064113722,0.49737756906751235
30,thyroid,56,3,35,0.4923957064113722,0.49737756906751235
31,thyroid,56,3,35,0.4923957064113722,0.5059403071573457
32,thyroid,56,3,35,0.4923957064113722,0.49737756906751235
33,thyroid,56,3,35,0.4883490452018371,0.49737756906751235
34,thyroid,56,3,35,0.4961053848226342,0.5059403071573457
35,thyroid,56,3,35,0.4883490452018371,0.49737756906751235
36,thyroid,56,3,35,0.4923957064113722,0.49737756906751235
37,thyroid,56,3,35,0.4963788890961385,0.49737756906751235
38,thyroid,56,3,35,0.4961053848226342,0.4971777269260107
39,thyroid,56,3,35,0.4923957064113722,0.49737756906751235
40,thyroid,56,3,35,0.4923957064113722,0.49737756906751235
41,thyroid,56,3,35,0.5003000930745526,0.5059403071573457
42,thyroid,56,3,35,0.4883490452018371,0.49737756906751235
43,thyroid,56,3,35,0.49205871007437585,0.49737756906751235
44,thyroid,56,3,35,0.4923957064113722,0.49737756906751235
45,thyroid,56,3,35,0.4923957064113722,0.5059403071573457
46,thyroid,56,3,35,0.4923957064113722,0.49737756906751235
47,thyroid,56,3,35,0.4923957064113722,0.49737756906751235
48,thyroid,56,3,35,0.4923957064113722,0.5059403071573457
49,thyroid,56,3,35,0.4923957064113722,0.49737756906751235
50,thyroid,56,3,35,0.4923957064113722,0.49737756906751235
1,thyroid,61,3,40,0.4883490452018371,0.49727767695099817
2,thyroid,61,3,40,0.4961053848226342,0.49727767695099817
3,thyroid,61,3,40,0.4963788890961385,0.49737756906751235
4,thyroid,61,3,40,0.49205871007437585,0.49727767695099817
5,thyroid,61,3,40,0.4961053848226342,0.49737756906751235
6,thyroid,61,3,40,0.4923957064113722,0.49737756906751235
7,thyroid,61,3,40,0.4883490452018371,0.49737756906751235
8,thyroid,61,3,40,0.4963788890961385,0.49737756906751235
9,thyroid,61,3,40,0.4923957064113722,0.5059403071573457
10,thyroid,61,3,40,0.5000885810520169,0.5059403071573457
11,thyroid,61,3,40,0.4923957064113722,0.49737756906751235
12,thyroid,61,3,40,0.4883490452018371,0.49737756906751235
13,thyroid,61,3,40,0.4923957064113722,0.49737756906751235
14,thyroid,61,3,40,0.4923957064113722,0.49737756906751235
15,thyroid,61,3,40,0.4923957064113722,0.49737756906751235
16,thyroid,61,3,40,0.5000885810520169,0.49737756906751235
17,thyroid,61,3,40,0.4963788890961385,0.5059403071573457
18,thyroid,61,3,40,0.4923957064113722,0.49737756906751235
19,thyroid,61,3,40,0.4923957064113722,0.49727767695099817
20,thyroid,61,3,40,0.4923957064113722,0.49737756906751235
21,thyroid,61,3,40,0.5000885810520169,0.5059403071573457
22,thyroid,61,3,40,0.4923957064113722,0.49737756906751235
23,thyroid,61,3,40,0.4963788890961385,0.5059403071573457
24,thyroid,61,3,40,0.4883490452018371,0.49737756906751235
25,thyroid,61,3,40,0.4883490452018371,0.49737756906751235
26,thyroid,61,3,40,0.4963788890961385,0.5059403071573457
27,thyroid,61,3,40,0.4883490452018371,0.49737756906751235
28,thyroid,61,3,40,0.4963788890961385,0.5142159993449603
29,thyroid,61,3,40,0.4923957064113722,0.49737756906751235
30,thyroid,61,3,40,0.4963788890961385,0.5142159993449603
31,thyroid,61,3,40,0.4923957064113722,0.5059403071573457
32,thyroid,61,3,40,0.4963788890961385,0.514116103414893
33,thyroid,61,3,40,0.4963788890961385,0.5142159993449603
34,thyroid,61,3,40,0.4883490452018371,0.49737756906751235
35,thyroid,61,3,40,0.4923957064113722,0.49737756906751235
36,thyroid,61,3,40,0.4963788890961385,0.5142159993449603
37,thyroid,61,3,40,0.4963788890961385,0.5059403071573457
38,thyroid,61,3,40,0.5000885810520169,0.5059403071573457
39,thyroid,61,3,40,0.5003000930745526,0.5059403071573457
40,thyroid,61,3,40,0.49234566468397895,0.49737756906751235
41,thyroid,61,3,40,0.4923957064113722,0.5059403071573457
42,thyroid,61,3,40,0.4961053848226342,0.4971777269260107
43,thyroid,61,3,40,0.5037582537314904,0.49737756906751235
44,thyroid,61,3,40,0.4961053848226342,0.49737756906751235
45,thyroid,61,3,40,0.5041607712958932,0.509266600258855
46,thyroid,61,3,40,0.4963788890961385,0.49737756906751235
47,thyroid,61,3,40,0.4923957064113722,0.5059403071573457
48,thyroid,61,3,40,0.4923957064113722,0.49737756906751235
49,thyroid,61,3,40,0.4923957064113722,0.5059403071573457
50,thyroid,61,3,40,0.4883490452018371,0.49737756906751235
1,thyroid,66,3,45,0.4923957064113722,0.49737756906751235
2,thyroid,66,3,45,0.5000885810520169,0.5059403071573457
3,thyroid,66,3,45,0.4923957064113722,0.5059403071573457
4,thyroid,66,3,45,0.4923957064113722,0.49727767695099817
5,thyroid,66,3,45,0.4997750439515946,0.49737756906751235
6,thyroid,66,3,45,0.49205871007437585,0.49737756906751235
7,thyroid,66,3,45,0.4961053848226342,0.5059403071573457
8,thyroid,66,3,45,0.4963788890961385,0.49737756906751235
9,thyroid,66,3,45,0.4961053848226342,0.505740461169821
10,thyroid,66,3,45,0.5003000930745526,0.5059403071573457
11,thyroid,66,3,45,0.4961053848226342,0.49737756906751235
12,thyroid,66,3,45,0.4961053848226342,0.49737756906751235
13,thyroid,66,3,45,0.5037582537314904,0.49747085767156224
14,thyroid,66,3,45,0.4923957064113722,0.4971777269260107
15,thyroid,66,3,45,0.5003000930745526,0.5059403071573457
16,thyroid,66,3,45,0.5003000930745526,0.5059403071573457
17,thyroid,66,3,45,0.4961053848226342,0.49737756906751235
18,thyroid,66,3,45,0.4923957064113722,0.5059403071573457
19,thyroid,66,3,45,0.4961053848226342,0.4884125144843569
20,thyroid,66,3,45,0.4961053848226342,0.4942528735632184
21,thyroid,66,3,45,0.4923957064113722,0.49737756906751235
22,thyroid,66,3,45,0.49205871007437585,0.49727767695099817
23,thyroid,66,3,45,0.4997750439515946,0.49747085767156224
24,thyroid,66,3,45,0.4961053848226342,0.5059403071573457
25,thyroid,66,3,45,0.4961053848226342,0.4971777269260107
26,thyroid,66,3,45,0.5078704903586978,0.5059403071573457
27,thyroid,66,3,45,0.5002500503719142,0.5142159993449603
28,thyroid,66,3,45,0.4963788890961385,0.5059403071573457
29,thyroid,66,3,45,0.4923957064113722,0.49737756906751235
30,thyroid,66,3,45,0.4923957064113722,0.49737756906751235
31,thyroid,66,3,45,0.5040097985809441,0.5059403071573457
32,thyroid,66,3,45,0.4961053848226342,0.49737756906751235
33,thyroid,66,3,45,0.4923957064113722,0.5059403071573457
34,thyroid,66,3,45,0.4961053848226342,0.5059403071573457
35,thyroid,66,3,45,0.5076794848168308,0.505740461169821
36,thyroid,66,3,45,0.4963788890961385,0.4971777269260107
37,thyroid,66,3,45,0.4961053848226342,0.49727767695099817
38,thyroid,66,3,45,0.5041607712958932,0.5142159993449603
39,thyroid,66,3,45,0.5041607712958932,0.5142159993449603
40,thyroid,66,3,45,0.4963788890961385,0.4942528735632184
41,thyroid,66,3,45,0.49479757576101163,0.49737756906751235
42,thyroid,66,3,45,0.4961053848226342,0.49737756906751235
43,thyroid,66,3,45,0.4963788890961385,0.49737756906751235
44,thyroid,66,3,45,0.4963788890961385,0.49737756906751235
45,thyroid,66,3,45,0.4961053848226342,0.49737756906751235
46,thyroid,66,3,45,0.4963788890961385,0.5059403071573457
47,thyroid,66,3,45,0.5000885810520169,0.505740461169821
48,thyroid,66,3,45,0.4923957064113722,0.49737756906751235
49,thyroid,66,3,45,0.4963788890961385,0.49737756906751235
50,thyroid,66,3,45,0.5037582537314904,0.5059403071573457
