atrain,atest,ftrain,ftest,nin,nout
0.5981308411214953,0.5471698113207547,0.5599288625604415,0.42505494505494495,34,6
0.7009345794392523,0.5660377358490566,0.6549467798731156,0.46717138468290537,34,6
0.7383177570093458,0.5849056603773585,0.6678603527693516,0.34486387147451564,34,6
0.6074766355140186,0.5283018867924528,0.5292121504808072,0.4107435897435897,34,6
0.6728971962616822,0.5283018867924528,0.6275452219730553,0.29441823899371067,34,6
0.7009345794392523,0.5094339622641509,0.6510992275698159,0.28053980212774765,34,6
0.6822429906542056,0.49056603773584906,0.6582163094358217,0.3406593406593406,34,6
0.6355140186915887,0.4716981132075472,0.5842210077504195,0.28372579801151226,34,6
0.6074766355140186,0.5283018867924528,0.5743258919729508,0.27358490566037735,34,6
0.6728971962616822,0.5471698113207547,0.6248440285204991,0.2956196581196581,34,6
0.7102803738317757,0.4528301886792453,0.6597041847041848,0.2416666666666667,34,6
0.6915887850467289,0.4716981132075472,0.6850564468211527,0.3170723461798513,34,6
0.6728971962616822,0.5283018867924528,0.6313099943534727,0.370172311348782,34,6
0.7009345794392523,0.5283018867924528,0.6532781228433403,0.382080844076442,34,6
0.6448598130841121,0.49056603773584906,0.5688926921485061,0.2699411001297794,34,6
0.6728971962616822,0.4528301886792453,0.615531475748194,0.25030864197530867,34,6
0.6728971962616822,0.39622641509433965,0.6233924611973393,0.19837882547559968,34,6
0.6915887850467289,0.5660377358490566,0.5905363155363156,0.3523809523809524,34,6
0.6448598130841121,0.5283018867924528,0.61350857977364,0.434643605870021,34,6
0.6542056074766355,0.4528301886792453,0.6329145799734035,0.34403495440729487,34,6
0.6355140186915887,0.5094339622641509,0.6124929271270734,0.4733333333333333,34,6
0.6915887850467289,0.49056603773584906,0.6374922814282082,0.3444444444444444,34,6
0.7009345794392523,0.5094339622641509,0.6903126309842728,0.2916666666666667,34,6
0.6448598130841121,0.5094339622641509,0.5985906862745097,0.4604386576765093,34,6
0.719626168224299,0.4528301886792453,0.6724205333961432,0.34927971188475393,34,6
0.6728971962616822,0.5283018867924528,0.6350851830303884,0.43641025641025644,34,6
0.6448598130841121,0.5094339622641509,0.6052392052392053,0.2973875181422351,34,6
0.5981308411214953,0.4528301886792453,0.5580415597776708,0.2901364249403465,34,6
0.6915887850467289,0.5471698113207547,0.6078463203463204,0.3025420694593627,34,6
0.6635514018691588,0.5471698113207547,0.6378815566648331,0.34376509224379403,34,6
0.6635514018691588,0.5283018867924528,0.6029411477503926,0.350215340442986,34,6
0.7009345794392523,0.4528301886792453,0.6506367858148043,0.23452577888061762,34,6
0.5981308411214953,0.5283018867924528,0.512690041197168,0.29970300489168417,34,6
0.6728971962616822,0.4716981132075472,0.674855372706308,0.34139194139194134,34,6
0.6355140186915887,0.4528301886792453,0.5955266955266955,0.36180555555555555,34,6
0.6448598130841121,0.4339622641509434,0.6520673603504928,0.23260073260073258,34,6
0.6635514018691588,0.4528301886792453,0.6343119205188171,0.2800766283524904,34,6
0.6635514018691588,0.5283018867924528,0.6079227985944404,0.3980901856763926,34,6
0.6822429906542056,0.4339622641509434,0.6852226401889597,0.266903073286052,34,6
0.6261682242990654,0.5283018867924528,0.5624542124542125,0.3957671957671957,34,6
0.6542056074766355,0.5094339622641509,0.6061194029850746,0.32347354896374503,34,6
0.6355140186915887,0.5094339622641509,0.6223623411573717,0.33609195402298847,34,6
0.6448598130841121,0.4716981132075472,0.6330585398716448,0.2445394112060779,34,6
0.6635514018691588,0.39622641509433965,0.6241421372140326,0.20932539682539683,34,6
0.5887850467289719,0.5094339622641509,0.5715034965034965,0.42457013574660635,34,6
0.5700934579439252,0.5094339622641509,0.5669018116386537,0.3525016903313049,34,6
0.5887850467289719,0.41509433962264153,0.5541439067754858,0.35869992441421006,34,6
0.6635514018691588,0.5094339622641509,0.6476071354120134,0.4078282828282829,34,6
0.6448598130841121,0.5283018867924528,0.6285650269026227,0.4833333333333333,34,6
0.7850467289719626,0.49056603773584906,0.7195973607548457,0.24841660802251933,34,6
