atrain,atest,ftrain,ftest,nin,nout
0.93,0.9316666666666666,0.4445791175755381,0.4734207968901847,46,3
0.9305555555555556,0.9316666666666666,0.455330495041747,0.47351480910802946,46,3
0.9297222222222222,0.9327777777777778,0.4447973328813249,0.48431144019379313,46,3
0.93,0.9327777777777778,0.447474709052677,0.48431144019379313,46,3
0.9302777777777778,0.9327777777777778,0.44997529844528494,0.48971625232466726,46,3
0.9308333333333333,0.9333333333333333,0.45548684414708,0.4845587849598558,46,3
0.9305555555555556,0.9322222222222222,0.45255312306682094,0.48411718999954295,46,3
0.9305555555555556,0.9322222222222222,0.45262080109078756,0.47370905930227963,46,3
0.9302777777777778,0.9333333333333333,0.45009229250802263,0.4900094458917989,46,3
0.9308333333333333,0.9322222222222222,0.4580560734172739,0.47366089542783013,46,3
0.9311111111111111,0.9311111111111111,0.4582239849684024,0.4835403120491633,46,3
0.9302777777777778,0.9316666666666666,0.45003336696605095,0.48382400579279333,46,3
0.9305555555555556,0.9316666666666666,0.4501897156655071,0.47860627044398113,46,3
0.9302777777777778,0.9322222222222222,0.4527227400839406,0.47906882951373503,46,3
0.9297222222222222,0.9327777777777778,0.4473282026838714,0.4790814371344078,46,3
0.9305555555555556,0.9327777777777778,0.4528692326256982,0.48426084162099664,46,3
0.93,0.9327777777777778,0.44493380603672383,0.48431144019379313,46,3
0.93,0.9316666666666666,0.44752458338774526,0.4837782123639774,46,3
0.9308333333333333,0.9316666666666666,0.45292687031803847,0.47869259685055443,46,3
0.9302777777777778,0.9327777777777778,0.45003336696605095,0.48426084162099664,46,3
0.93,0.9327777777777778,0.447377324469371,0.48426084162099664,46,3
0.9302777777777778,0.9322222222222222,0.45277180946821366,0.47861746491204404,46,3
0.9308333333333333,0.9327777777777778,0.45560725094796223,0.47926313632418865,46,3
0.93,0.9322222222222222,0.447425625841356,0.484066534810543,46,3
0.9297222222222222,0.9327777777777778,0.44483641134473456,0.48426084162099664,46,3
0.9308333333333333,0.9327777777777778,0.4527182527304114,0.48436459134882565,46,3
0.9302777777777778,0.9327777777777778,0.44997529844528494,0.48431144019379313,46,3
0.9305555555555556,0.9327777777777778,0.45031015012274533,0.48169359376255927,46,3
0.9305555555555556,0.9327777777777778,0.45544918563956577,0.4739539064036588,46,3
0.9308333333333333,0.9327777777777778,0.45548684414708,0.48426084162099664,46,3
0.9305555555555556,0.9322222222222222,0.4501308043625237,0.4840183692524629,46,3
0.93,0.9316666666666666,0.447377324469371,0.47351480910802946,46,3
0.93,0.9316666666666666,0.44999486935053806,0.47351480910802946,46,3
0.9302777777777778,0.9327777777777778,0.45009229250802263,0.48431144019379313,46,3
0.9302777777777778,0.9316666666666666,0.45009229250802263,0.4734207968901847,46,3
0.93,0.9322222222222222,0.44463719992941564,0.484066534810543,46,3
0.93,0.9327777777777778,0.447377324469371,0.48426084162099664,46,3
0.93,0.9327777777777778,0.44463719992941564,0.48431144019379313,46,3
0.9302777777777778,0.9327777777777778,0.44752304899884043,0.48436459134882565,46,3
0.9302777777777778,0.9327777777777778,0.45009229250802263,0.48431144019379313,46,3
0.9302777777777778,0.9327777777777778,0.4475721179753343,0.47926313632418865,46,3
0.93,0.9327777777777778,0.447474709052677,0.48426084162099664,46,3
0.9302777777777778,0.9327777777777778,0.45009229250802263,0.48436459134882565,46,3
0.9302777777777778,0.9322222222222222,0.4528723310610461,0.47370905930227963,46,3
0.9302777777777778,0.9327777777777778,0.45009229250802263,0.48426084162099664,46,3
0.93,0.9327777777777778,0.45009443329686166,0.48426084162099664,46,3
0.9302777777777778,0.9316666666666666,0.4475721179753343,0.47351480910802946,46,3
0.9302777777777778,0.9327777777777778,0.45009229250802263,0.48426084162099664,46,3
0.93,0.9327777777777778,0.44752458338774526,0.48426084162099664,46,3
0.9302777777777778,0.9327777777777778,0.45009229250802263,0.48426084162099664,46,3
