atrain,atest,ftrain,ftest,nin,nout
0.9065934065934066,0.6373626373626373,0.8907380070374806,0.5145352232308754,83,3
0.8956043956043956,0.6483516483516484,0.8796160873012356,0.5095262552889671,83,3
0.8901098901098901,0.6813186813186813,0.8740981240981242,0.6055131218174696,83,3
0.8901098901098901,0.6483516483516484,0.8698390698390699,0.5147455342096393,83,3
0.8791208791208791,0.5934065934065934,0.8664029508059633,0.45099715099715104,83,3
0.8956043956043956,0.6703296703296703,0.8677692214104642,0.5357142857142857,83,3
0.8956043956043956,0.6813186813186813,0.8714320774245868,0.5561107907830952,83,3
0.9175824175824175,0.5934065934065934,0.900260312025018,0.4541310541310541,83,3
0.8846153846153846,0.6923076923076923,0.8600937413840639,0.5767610380856084,83,3
0.8901098901098901,0.6153846153846154,0.8737570605495133,0.4743991640543365,83,3
0.9285714285714286,0.6593406593406593,0.9191645569137982,0.5333658589472543,83,3
0.8791208791208791,0.6373626373626373,0.8635989722246645,0.4981261457414394,83,3
0.8901098901098901,0.6263736263736264,0.8748505109806479,0.5087185840043545,83,3
0.8736263736263736,0.6593406593406593,0.8531975271105706,0.5279211936839056,83,3
0.8846153846153846,0.6373626373626373,0.86505291005291,0.5253844384279167,83,3
0.8571428571428571,0.5824175824175825,0.8242889350547508,0.486922406277245,83,3
0.9010989010989011,0.5934065934065934,0.8808906670206076,0.48221144732772636,83,3
0.8571428571428571,0.6263736263736264,0.8334641548927264,0.5181072254570389,83,3
0.8681318681318682,0.6373626373626373,0.8501953796071442,0.5286292654713708,83,3
0.8681318681318682,0.6263736263736264,0.8471693680996006,0.44618599791013586,83,3
0.9175824175824175,0.5384615384615384,0.9040944562683694,0.39698724746444797,83,3
0.9120879120879121,0.6373626373626373,0.8915953478165459,0.500044698730556,83,3
0.8846153846153846,0.6263736263736264,0.869506942561971,0.46760518317069266,83,3
0.8956043956043956,0.5934065934065934,0.8835818842715394,0.5027574708221111,83,3
0.8846153846153846,0.7362637362637363,0.8637522584447416,0.623761699801872,83,3
0.9010989010989011,0.6813186813186813,0.8762059749675849,0.5775613275613276,83,3
0.9010989010989011,0.5934065934065934,0.8758091553836235,0.4525425883549454,83,3
0.9065934065934066,0.6153846153846154,0.8795680950901121,0.4896585117227319,83,3
0.8791208791208791,0.5934065934065934,0.849266359715276,0.46250866250866257,83,3
0.8626373626373627,0.6813186813186813,0.8307901454534558,0.5471710189452125,83,3
0.9285714285714286,0.6373626373626373,0.9138908138908138,0.4940770730244415,83,3
0.8791208791208791,0.5934065934065934,0.8613993203101148,0.5026742581090408,83,3
0.8956043956043956,0.6593406593406593,0.893215199319528,0.5198830409356725,83,3
0.8956043956043956,0.5934065934065934,0.8803806566614916,0.46164346164346165,83,3
0.9065934065934066,0.6483516483516484,0.8839521017099492,0.5382638010956595,83,3
0.8736263736263736,0.6593406593406593,0.8483239623069799,0.5571304701739485,83,3
0.9230769230769231,0.6813186813186813,0.9015067241154197,0.5816389729433208,83,3
0.8956043956043956,0.6703296703296703,0.8793750148273842,0.5245519713261648,83,3
0.8791208791208791,0.6483516483516484,0.8525786656221439,0.515472739820566,83,3
0.8846153846153846,0.6593406593406593,0.8455521289853921,0.5413059163059163,83,3
0.8626373626373627,0.6923076923076923,0.8304795316974638,0.5558640847643405,83,3
0.8901098901098901,0.5934065934065934,0.8797210146955479,0.4725446719707839,83,3
0.8956043956043956,0.6153846153846154,0.8786292834890966,0.4705381339527681,83,3
0.8901098901098901,0.6813186813186813,0.8603032244287849,0.5521942110177404,83,3
0.8846153846153846,0.6043956043956044,0.860621693121693,0.5060209711372502,83,3
0.9230769230769231,0.6703296703296703,0.9121212121212121,0.5459156020131629,83,3
0.9065934065934066,0.6593406593406593,0.8847580293998409,0.5377341334788143,83,3
0.8791208791208791,0.5824175824175825,0.8540155540155542,0.4209009009009009,83,3
0.8901098901098901,0.5824175824175825,0.8602603898996128,0.48335641904206456,83,3
0.8901098901098901,0.6263736263736264,0.8801165779660404,0.4966601013112641,83,3
