atrain,atest,ftrain,ftest,nin,nout
0.72544080604534,0.6645649432534678,0.7226142214504954,0.6548293337455185,145,3
0.732367758186398,0.6721311475409836,0.7296949022452512,0.6598219660432413,145,3
0.732367758186398,0.6607818411097099,0.7274901797523805,0.6521441102789886,145,3
0.7235516372795969,0.6771752837326608,0.7179781784667605,0.6676755985898201,145,3
0.7222921914357683,0.6834804539722572,0.7195223847713675,0.6756742496646893,145,3
0.7216624685138538,0.669609079445145,0.7170026325323661,0.6608032208032207,145,3
0.7273299748110831,0.6847414880201765,0.722123205828532,0.6750876753575809,145,3
0.7260705289672544,0.6721311475409836,0.7226938548931857,0.6613096834535317,145,3
0.7311083123425692,0.6620428751576293,0.726845675476658,0.65083842689073,145,3
0.7285894206549118,0.6532156368221942,0.7236764105997145,0.6430866412808958,145,3
0.7285894206549118,0.6569987389659521,0.7240878089701005,0.6526534695570637,145,3
0.7336272040302267,0.6658259773013872,0.7287154710303584,0.6588225648710283,145,3
0.7361460957178841,0.6670870113493065,0.7330607569635598,0.6623307661316767,145,3
0.72544080604534,0.6721311475409836,0.721946937470495,0.6640356095679859,145,3
0.7298488664987406,0.6733921815889029,0.7268859629279585,0.6629556187825667,145,3
0.72544080604534,0.6595208070617906,0.7195125255451909,0.6507407210621706,145,3
0.7279596977329975,0.6708701134930644,0.7226939817142162,0.6624682072778446,145,3
0.7336272040302267,0.6721311475409836,0.7289463074832474,0.6620997780525992,145,3
0.732367758186398,0.6494325346784363,0.7291239731131398,0.6408343636625332,145,3
0.72544080604534,0.6658259773013872,0.7200944989800715,0.6596261355695318,145,3
0.7361460957178841,0.6645649432534678,0.7327897395487737,0.6559980006311567,145,3
0.7348866498740554,0.6670870113493065,0.7310205734889975,0.6551373857657675,145,3
0.7361460957178841,0.6683480453972257,0.7314622453994953,0.6594419887955819,145,3
0.7304785894206549,0.6595208070617906,0.7261587940066887,0.6440716596078963,145,3
0.7260705289672544,0.6645649432534678,0.7224706737917335,0.6573984967325212,145,3
0.7216624685138538,0.6658259773013872,0.7169990744073903,0.6566300568846756,145,3
0.72544080604534,0.6557377049180327,0.7226169673166439,0.6441216065042871,145,3
0.7298488664987406,0.6569987389659521,0.7237792372393134,0.644791942299424,145,3
0.7210327455919395,0.6557377049180327,0.7146062828587829,0.6455256701832044,145,3
0.7317380352644837,0.6620428751576293,0.7277084772005811,0.6522352673345678,145,3
0.7329974811083123,0.6633039092055486,0.7300311716641606,0.6509407366550223,145,3
0.7235516372795969,0.6645649432534678,0.7181458449796537,0.6582389083103198,145,3
0.7235516372795969,0.6645649432534678,0.7173805913386716,0.6562670156280553,145,3
0.7304785894206549,0.6532156368221942,0.7260474958169185,0.6446388020124559,145,3
0.7336272040302267,0.669609079445145,0.7293475176443088,0.6600742433431543,145,3
0.7210327455919395,0.6645649432534678,0.7178656014646335,0.654399889058637,145,3
0.732367758186398,0.6670870113493065,0.7277247316075313,0.6585864528909321,145,3
0.7216624685138538,0.6721311475409836,0.7162322334553899,0.6660789656462041,145,3
0.7298488664987406,0.6607818411097099,0.7233670935007918,0.6526276836758306,145,3
0.739294710327456,0.6683480453972257,0.7365748369309819,0.663143119633804,145,3
0.7279596977329975,0.6645649432534678,0.7249707495027203,0.6510357844623075,145,3
0.7342569269521411,0.6658259773013872,0.7318179946923141,0.6560682999548351,145,3
0.7216624685138538,0.6620428751576293,0.7183354283191861,0.6569398548858566,145,3
0.7248110831234257,0.6582597730138714,0.7209478355239044,0.6447933960469209,145,3
0.7241813602015114,0.669609079445145,0.7205050191518098,0.6630529994300911,145,3
0.7342569269521411,0.669609079445145,0.7283452461346546,0.6598031483350925,145,3
0.7298488664987406,0.6708701134930644,0.7284234942055074,0.664496490544412,145,3
0.7279596977329975,0.6771752837326608,0.7255096689796313,0.6683323369544379,145,3
0.7298488664987406,0.6658259773013872,0.7242375152891167,0.656620694421568,145,3
0.7304785894206549,0.6494325346784363,0.7244217881660674,0.6410983261709391,145,3
