atrain,atest,ftrain,ftest,nin,nout
0.9571428571428572,0.9827586206896551,0.9529042386185244,0.9814016460612107,34,2
0.96,0.9827586206896551,0.9564444444444444,0.9814016460612107,34,2
0.9657142857142857,0.9770114942528736,0.9625321153297174,0.975117975117975,34,2
0.9657142857142857,0.9827586206896551,0.962393897066724,0.9814016460612107,34,2
0.9514285714285714,0.9827586206896551,0.9464210137684488,0.9814016460612107,34,2
0.9628571428571429,0.9712643678160919,0.959483165477876,0.9687892376681615,34,2
0.9628571428571429,0.9827586206896551,0.9591836734693877,0.9814016460612107,34,2
0.9571428571428572,0.9827586206896551,0.9530793361396359,0.9814016460612107,34,2
0.96,0.9712643678160919,0.9561262132445113,0.9687892376681615,34,2
0.9628571428571429,0.9827586206896551,0.9593354246543511,0.9814016460612107,34,2
0.9571428571428572,0.9827586206896551,0.9529042386185244,0.9814016460612107,34,2
0.9657142857142857,0.9712643678160919,0.9625321153297174,0.9687892376681615,34,2
0.9628571428571429,0.9770114942528736,0.9593354246543511,0.975117975117975,34,2
0.96,0.9885057471264368,0.9564444444444444,0.9876420454545455,34,2
0.9628571428571429,0.9770114942528736,0.9591836734693877,0.975117975117975,34,2
0.9571428571428572,0.9827586206896551,0.9530793361396359,0.9814016460612107,34,2
0.9657142857142857,0.9885057471264368,0.9622519413287316,0.9876420454545455,34,2
0.9542857142857143,0.9827586206896551,0.9496692551049756,0.9814016460612107,34,2
0.9628571428571429,0.9885057471264368,0.9593354246543511,0.9876420454545455,34,2
0.9628571428571429,0.9770114942528736,0.9591836734693877,0.975117975117975,34,2
0.9628571428571429,0.9770114942528736,0.9593354246543511,0.975117975117975,34,2
0.96,0.9942528735632183,0.9562874678846702,0.9938409259849208,34,2
0.9628571428571429,0.9770114942528736,0.9593354246543511,0.975117975117975,34,2
0.9657142857142857,0.9712643678160919,0.962393897066724,0.9687892376681615,34,2
0.96,0.9827586206896551,0.9562874678846702,0.9814016460612107,34,2
0.9628571428571429,0.9712643678160919,0.9593354246543511,0.9687892376681615,34,2
0.9628571428571429,0.9770114942528736,0.9591836734693877,0.975117975117975,34,2
0.9542857142857143,0.9827586206896551,0.9496692551049756,0.9814016460612107,34,2
0.9628571428571429,0.9827586206896551,0.9591836734693877,0.9814016460612107,34,2
0.9657142857142857,0.9655172413793104,0.9625321153297174,0.962413594470046,34,2
0.9628571428571429,0.9712643678160919,0.9593354246543511,0.9687892376681615,34,2
0.9685714285714285,0.9770114942528736,0.9655915131690663,0.975117975117975,34,2
0.9571428571428572,0.9712643678160919,0.9529042386185244,0.9687892376681615,34,2
0.9571428571428572,0.9770114942528736,0.9527244239133371,0.975117975117975,34,2
0.9628571428571429,0.9827586206896551,0.9593354246543511,0.9814016460612107,34,2
0.9571428571428572,0.9770114942528736,0.9529042386185244,0.975117975117975,34,2
0.9571428571428572,0.9827586206896551,0.9530793361396359,0.9814016460612107,34,2
0.9628571428571429,0.9827586206896551,0.9593354246543511,0.9814016460612107,34,2
0.9628571428571429,0.9827586206896551,0.9591836734693877,0.9814016460612107,34,2
0.96,0.9827586206896551,0.9559605982168536,0.9814016460612107,34,2
0.9657142857142857,0.9885057471264368,0.9625321153297174,0.9876420454545455,34,2
0.9628571428571429,0.9712643678160919,0.9591836734693877,0.9687892376681615,34,2
0.9657142857142857,0.9827586206896551,0.9625321153297174,0.9814016460612107,34,2
0.96,0.9712643678160919,0.9562874678846702,0.9687892376681615,34,2
0.9657142857142857,0.9712643678160919,0.9622519413287316,0.9687892376681615,34,2
0.96,0.9827586206896551,0.9559605982168536,0.9814016460612107,34,2
0.9657142857142857,0.9885057471264368,0.9625321153297174,0.9876420454545455,34,2
0.9657142857142857,0.9770114942528736,0.962393897066724,0.975117975117975,34,2
0.9628571428571429,0.9770114942528736,0.9593354246543511,0.975117975117975,34,2
0.9628571428571429,0.9885057471264368,0.9591836734693877,0.9876420454545455,34,2
