atrain,atest,ftrain,ftest,nin,nout
0.8927536231884058,0.872093023255814,0.8920425233210139,0.8719371869500474,74,2
0.8840579710144928,0.8430232558139535,0.8832329249306167,0.8429754860524091,74,2
0.8898550724637682,0.8372093023255814,0.8891763035098397,0.8371212121212122,74,2
0.8956521739130435,0.8662790697674418,0.8950091296409008,0.8661659731384688,74,2
0.881159420289855,0.8837209302325582,0.8803714447611235,0.8836580086580086,74,2
0.8869565217391304,0.8430232558139535,0.8859755425801477,0.8427628237684104,74,2
0.881159420289855,0.8662790697674418,0.880674197113235,0.8660572202471644,74,2
0.8927536231884058,0.8604651162790697,0.8920425233210139,0.8603896103896104,74,2
0.8898550724637682,0.8372093023255814,0.8891763035098397,0.8371872887085869,74,2
0.8869565217391304,0.8604651162790697,0.8864068079933136,0.8602951130364154,74,2
0.8840579710144928,0.8488372093023255,0.8834459459459459,0.8488167680865449,74,2
0.8985507246376812,0.8546511627906976,0.8975557610567664,0.8546069315300084,74,2
0.8985507246376812,0.872093023255814,0.897878062600959,0.8720757268424612,74,2
0.9014492753623189,0.8662790697674418,0.9009290540540541,0.8662745495723896,74,2
0.8869565217391304,0.877906976744186,0.8864068079933136,0.8775717723621326,74,2
0.8840579710144928,0.8546511627906976,0.8833434773787787,0.8546069315300084,74,2
0.9072463768115943,0.8546511627906976,0.9065863399444933,0.8542521099549198,74,2
0.8666666666666667,0.8662790697674418,0.8660714285714286,0.8662383770076078,74,2
0.8927536231884058,0.8546511627906976,0.8918229506529606,0.8542521099549198,74,2
0.8840579710144928,0.877906976744186,0.8835403726708074,0.8777044184865413,74,2
0.8898550724637682,0.8662790697674418,0.8889585309662555,0.8661659731384688,74,2
0.8898550724637682,0.872093023255814,0.8894454563853471,0.8720757268424612,74,2
0.8869565217391304,0.872093023255814,0.8859755425801477,0.8719371869500474,74,2
0.8898550724637682,0.8372093023255814,0.8890712786840859,0.8370109652091512,74,2
0.8927536231884058,0.8662790697674418,0.8918229506529606,0.8662383770076078,74,2
0.8956521739130435,0.8313953488372093,0.8951013513513513,0.831389649460839,74,2
0.8985507246376812,0.8604651162790697,0.8980573917888712,0.8603896103896104,74,2
0.8927536231884058,0.8488372093023255,0.8917018045457245,0.8485094850948509,74,2
0.9072463768115943,0.8546511627906976,0.906674781903023,0.8545282316722487,74,2
0.9043478260869565,0.872093023255814,0.9038014685379683,0.8720757268424612,74,2
0.8985507246376812,0.877906976744186,0.8979712545099663,0.8778037146046889,74,2
0.8840579710144928,0.8604651162790697,0.8835403726708074,0.8604462474645029,74,2
0.8840579710144928,0.8662790697674418,0.8834459459459459,0.8662383770076078,74,2
0.8753623188405797,0.8604651162790697,0.8748534262407099,0.8604462474645029,74,2
0.8956521739130435,0.8662790697674418,0.8950091296409008,0.8662383770076078,74,2
0.8898550724637682,0.877906976744186,0.8892736486486487,0.8778037146046889,74,2
0.8985507246376812,0.872093023255814,0.8976703587257735,0.8719371869500474,74,2
0.8956521739130435,0.872093023255814,0.8951863354037267,0.8720757268424612,74,2
0.8840579710144928,0.872093023255814,0.8835403726708074,0.8718157181571815,74,2
0.8898550724637682,0.872093023255814,0.8891763035098397,0.8720757268424612,74,2
0.8840579710144928,0.8430232558139535,0.8835403726708074,0.8428904902060286,74,2
0.8869565217391304,0.8430232558139535,0.8862069840410687,0.8425922787513134,74,2
0.8927536231884058,0.8604651162790697,0.8921410404819643,0.8603896103896104,74,2
0.8956521739130435,0.8488372093023255,0.8951013513513513,0.8488372093023255,74,2
0.8840579710144928,0.8604651162790697,0.8834459459459459,0.8604462474645029,74,2
0.8898550724637682,0.8546511627906976,0.8889585309662555,0.8546069315300084,74,2
0.8985507246376812,0.8546511627906976,0.8980573917888712,0.8546462495352061,74,2
0.8927536231884058,0.877906976744186,0.8921410404819643,0.8778037146046889,74,2
0.8695652173913043,0.8488372093023255,0.8687003662012331,0.8486530391227833,74,2
0.8840579710144928,0.8662790697674418,0.8834459459459459,0.8657298985167837,74,2
