atrain,atest,ftrain,ftest,nin,nout
0.6758241758241759,0.5384615384615384,0.5992544492544493,0.4348012889366273,83,3
0.7362637362637363,0.5494505494505495,0.7017261115797083,0.4236978953960086,83,3
0.7142857142857143,0.5824175824175825,0.6402150537634409,0.4595238095238095,83,3
0.7527472527472527,0.5054945054945055,0.7115489874110564,0.3845787275853598,83,3
0.6978021978021978,0.5384615384615384,0.6656646142228738,0.43755935422602094,83,3
0.7417582417582418,0.5494505494505495,0.6909167787814722,0.4073442581541473,83,3
0.7142857142857143,0.4835164835164835,0.6403955830603082,0.37604412923561864,83,3
0.7417582417582418,0.5494505494505495,0.6595217739418366,0.40793938870163915,83,3
0.6923076923076923,0.5824175824175825,0.6378646934460889,0.46737170027873415,83,3
0.7252747252747253,0.5714285714285714,0.6690902620550861,0.44937631434909114,83,3
0.7362637362637363,0.5824175824175825,0.6940108401084011,0.47159329140461215,83,3
0.7087912087912088,0.5274725274725275,0.645230352303523,0.3787465296237225,83,3
0.7252747252747253,0.5054945054945055,0.6688622011202656,0.4090322580645161,83,3
0.7252747252747253,0.5604395604395604,0.6763286504960947,0.409025708926404,83,3
0.7032967032967034,0.5384615384615384,0.6547873823464375,0.4102564102564103,83,3
0.7197802197802198,0.45054945054945056,0.6686995345302554,0.3455115451859891,83,3
0.7417582417582418,0.5494505494505495,0.6870594427040905,0.434948563980822,83,3
0.7087912087912088,0.5384615384615384,0.6535359793223817,0.43692240481231304,83,3
0.7032967032967034,0.5714285714285714,0.6327442881423252,0.4421084156933213,83,3
0.7582417582417582,0.4945054945054945,0.7137678004657998,0.3708478492817185,83,3
0.7802197802197802,0.4725274725274725,0.7492274883579232,0.35424115845168475,83,3
0.7032967032967034,0.5714285714285714,0.6378931654522205,0.4511850758776485,83,3
0.7417582417582418,0.4725274725274725,0.6937183011456819,0.3581425053579214,83,3
0.6978021978021978,0.4945054945054945,0.588686000716076,0.379299685821425,83,3
0.6868131868131868,0.5714285714285714,0.6104239675668247,0.4659197012138188,83,3
0.7637362637362637,0.5934065934065934,0.6952653989601586,0.46587301587301594,83,3
0.7637362637362637,0.4945054945054945,0.7118489672291681,0.3661654135338346,83,3
0.6978021978021978,0.5384615384615384,0.644749149659864,0.40619462165514797,83,3
0.7252747252747253,0.4945054945054945,0.6537268932617769,0.3675268817204302,83,3
0.6813186813186813,0.5274725274725275,0.6010983010983011,0.34541025242315865,83,3
0.7692307692307693,0.5384615384615384,0.7044590193801098,0.40584045584045586,83,3
0.7032967032967034,0.46153846153846156,0.6250375939849623,0.34697493280675773,83,3
0.7582417582417582,0.5494505494505495,0.7069979686602941,0.40314253647586984,83,3
0.7527472527472527,0.45054945054945056,0.7027972937809004,0.31122822427170255,83,3
0.7472527472527473,0.5054945054945055,0.7005624043187494,0.4183285849952516,83,3
0.7417582417582418,0.5934065934065934,0.7079939176713369,0.5083463440020817,83,3
0.7692307692307693,0.5714285714285714,0.7008722300801509,0.43308944865074744,83,3
0.7417582417582418,0.5384615384615384,0.6850163952093657,0.4407809753721703,83,3
0.7252747252747253,0.5494505494505495,0.6638831809563517,0.43526959574351376,83,3
0.7472527472527473,0.5274725274725275,0.7027642276422764,0.4264550264550264,83,3
0.6868131868131868,0.5494505494505495,0.6257836565577682,0.44261719024527374,83,3
0.7362637362637363,0.5274725274725275,0.6715555667350984,0.40653594771241824,83,3
0.7142857142857143,0.3956043956043956,0.6424807763451333,0.30076684139002136,83,3
0.6758241758241759,0.6263736263736264,0.6124878425729778,0.4522446975277164,83,3
0.7197802197802198,0.5714285714285714,0.6619206212150581,0.45838625492091783,83,3
0.7472527472527473,0.5384615384615384,0.6832769122005602,0.3654150953708258,83,3
0.7142857142857143,0.5164835164835165,0.6535483870967742,0.3893772893772893,83,3
0.7582417582417582,0.4835164835164835,0.693072607645472,0.37913711583924353,83,3
0.7362637362637363,0.42857142857142855,0.6808300616642088,0.3345787976855938,83,3
0.6978021978021978,0.6043956043956044,0.6297547197463261,0.47871402644542393,83,3
