nsel,atrain,atest,ftrain,ftest,nenhanced,nin,nout
1,0.5879120879120879,0.6593406593406593,0.24682814302191466,0.2649006622516556,0,83,3
2,0.6208791208791209,0.6923076923076923,0.38865600691443386,0.4925204064634349,0,83,3
3,0.6208791208791209,0.6923076923076923,0.38865600691443386,0.4925204064634349,0,83,3
4,0.6318681318681318,0.6923076923076923,0.4184472934472934,0.5229437229437229,1,83,3
5,0.6483516483516484,0.6593406593406593,0.46259972466869015,0.4752282592426284,2,83,3
6,0.6758241758241759,0.6813186813186813,0.5007637507637507,0.4769900497512438,2,83,3
7,0.6868131868131868,0.6593406593406593,0.534704000177146,0.4745014245014245,2,83,3
8,0.6868131868131868,0.6593406593406593,0.538202612731007,0.4745014245014245,2,83,3
9,0.6813186813186813,0.6703296703296703,0.5187562879793955,0.4945714945714945,3,83,3
10,0.6923076923076923,0.6923076923076923,0.5264349177392657,0.5054343874954562,4,83,3
11,0.7087912087912088,0.6813186813186813,0.5559146735617324,0.48055555555555557,4,83,3
12,0.6813186813186813,0.6813186813186813,0.5365544100670364,0.5003453289712831,5,83,3
13,0.7142857142857143,0.7252747252747253,0.6086748123785161,0.6053333333333333,5,83,3
14,0.7087912087912088,0.7032967032967034,0.6046853854340486,0.5991653939309791,5,83,3
15,0.7142857142857143,0.7252747252747253,0.6008417508417508,0.6012942075934202,5,83,3
16,0.7252747252747253,0.7362637362637363,0.6064706392575245,0.6136813505234557,5,83,3
17,0.7252747252747253,0.7142857142857143,0.6154391602742383,0.6063839014658686,5,83,3
18,0.7417582417582418,0.7252747252747253,0.632415983880419,0.6081823361823362,6,83,3
19,0.7582417582417582,0.6923076923076923,0.6510416276789256,0.5686609686609686,6,83,3
20,0.7802197802197802,0.6923076923076923,0.6931264211782208,0.5622725512969415,6,83,3
21,0.7747252747252747,0.6923076923076923,0.6774176495853571,0.5566959921798631,6,83,3
22,0.7527472527472527,0.7362637362637363,0.6562675866793902,0.6044857173889433,6,83,3
23,0.7417582417582418,0.7142857142857143,0.6450773558368496,0.5778150656199438,6,83,3
24,0.7802197802197802,0.7252747252747253,0.6959718113458865,0.5859671988704247,6,83,3
25,0.7747252747252747,0.6923076923076923,0.7062488596971356,0.5590792838874681,6,83,3
26,0.7692307692307693,0.7142857142857143,0.7001398257212211,0.5939995294834004,7,83,3
27,0.7637362637362637,0.7032967032967034,0.6771780049703215,0.5682539682539682,8,83,3
28,0.7692307692307693,0.7032967032967034,0.6939701995881772,0.5851733119615307,8,83,3
29,0.7747252747252747,0.7032967032967034,0.7003177602830554,0.584680023704414,8,83,3
30,0.7637362637362637,0.7032967032967034,0.6834698381395099,0.582596912925651,8,83,3
31,0.7527472527472527,0.6813186813186813,0.680105014906777,0.5547965998785671,9,83,3
32,0.7692307692307693,0.6813186813186813,0.6956184211998165,0.5547965998785671,10,83,3
33,0.7637362637362637,0.6813186813186813,0.6822552835990686,0.5350928871607556,11,83,3
34,0.7692307692307693,0.6813186813186813,0.6863810462908928,0.5455373406193078,12,83,3
35,0.7747252747252747,0.6703296703296703,0.6918636918636919,0.5377961432506887,12,83,3
36,0.7912087912087912,0.6593406593406593,0.7065403801563824,0.5385885885885885,12,83,3
37,0.8241758241758241,0.6593406593406593,0.7646757805478902,0.5194078648624103,13,83,3
38,0.8351648351648352,0.6483516483516484,0.7900480239022887,0.5119219219219219,13,83,3
39,0.8241758241758241,0.6483516483516484,0.7785963234646501,0.5118233618233619,14,83,3
40,0.8296703296703297,0.6593406593406593,0.7871929308367319,0.5173789173789174,14,83,3
41,0.8406593406593407,0.6373626373626373,0.8107195754254578,0.5032732490359608,14,83,3
42,0.8351648351648352,0.6373626373626373,0.7983333333333333,0.5046166614794066,14,83,3
43,0.8351648351648352,0.6593406593406593,0.8003008895866038,0.5192776247321702,15,83,3
44,0.8296703296703297,0.6813186813186813,0.7937213160531545,0.5644628099173553,16,83,3
45,0.8296703296703297,0.6703296703296703,0.7969020668823994,0.5654425612052731,16,83,3
46,0.8241758241758241,0.6593406593406593,0.7868107469171299,0.5470664928292047,16,83,3
47,0.8131868131868132,0.6593406593406593,0.7761680612974377,0.5369488536155202,17,83,3
48,0.8351648351648352,0.6593406593406593,0.8000332917186851,0.5349102604004564,17,83,3
49,0.8571428571428571,0.6483516483516484,0.8359189829778065,0.515686274509804,17,83,3
50,0.8571428571428571,0.6593406593406593,0.8277816277816278,0.5234567901234568,17,83,3
51,0.8571428571428571,0.6813186813186813,0.8277816277816278,0.5634502923976609,18,83,3
52,0.8571428571428571,0.6703296703296703,0.8277816277816278,0.5560403648638943,19,83,3
53,0.8571428571428571,0.6593406593406593,0.8277816277816278,0.5470664928292047,20,83,3
54,0.8626373626373627,0.6593406593406593,0.8344656447531679,0.5470664928292047,21,83,3
55,0.8736263736263736,0.6373626373626373,0.8492781728075846,0.5112322756000917,21,83,3
56,0.8626373626373627,0.6263736263736264,0.8389355742296919,0.5038378958668813,21,83,3
57,0.8736263736263736,0.6373626373626373,0.850527076799828,0.5279662366618889,21,83,3
58,0.8681318681318682,0.6483516483516484,0.8475375401780045,0.5376200376200376,21,83,3
59,0.8846153846153846,0.6483516483516484,0.8617942160141648,0.5376200376200376,22,83,3
60,0.8736263736263736,0.6593406593406593,0.851012551012551,0.5531069051940195,22,83,3
61,0.8681318681318682,0.6593406593406593,0.844593088071349,0.5531069051940195,22,83,3
62,0.8681318681318682,0.6483516483516484,0.844593088071349,0.5454535889949762,22,83,3
63,0.8516483516483516,0.6373626373626373,0.8247786247786247,0.5306513409961685,22,83,3
64,0.8516483516483516,0.6373626373626373,0.8247786247786247,0.5306513409961685,22,83,3
65,0.8626373626373627,0.6593406593406593,0.8406021406021406,0.5487729108418763,22,83,3
66,0.8681318681318682,0.6593406593406593,0.8485146566988,0.5487729108418763,22,83,3
67,0.8791208791208791,0.6483516483516484,0.8603314771924637,0.535118385507707,22,83,3
68,0.8736263736263736,0.6153846153846154,0.8531983826101474,0.48038107898526644,22,83,3
69,0.8736263736263736,0.5934065934065934,0.851012551012551,0.4417372881355932,23,83,3
70,0.8791208791208791,0.6263736263736264,0.8566041801335919,0.4976800976800977,24,83,3
71,0.8956043956043956,0.6043956043956044,0.8796022913669973,0.4717391304347826,24,83,3
72,0.8956043956043956,0.6153846153846154,0.8796022913669973,0.49760355785266763,24,83,3
73,0.9065934065934066,0.6593406593406593,0.8899313016960075,0.5279211936839056,24,83,3
74,0.9120879120879121,0.6593406593406593,0.8997440919180049,0.5279211936839056,24,83,3
75,0.9065934065934066,0.6593406593406593,0.8907380070374806,0.5254415954415955,24,83,3
76,0.9065934065934066,0.6373626373626373,0.8907380070374806,0.5036349346694174,24,83,3
77,0.9065934065934066,0.6373626373626373,0.8907380070374806,0.5124798711755233,25,83,3
78,0.9065934065934066,0.6373626373626373,0.8907380070374806,0.5145352232308754,25,83,3
79,0.9065934065934066,0.6373626373626373,0.8907380070374806,0.5145352232308754,25,83,3
80,0.9065934065934066,0.6373626373626373,0.8907380070374806,0.5145352232308754,25,83,3
81,0.9065934065934066,0.6373626373626373,0.8907380070374806,0.5145352232308754,25,83,3
82,0.9065934065934066,0.6373626373626373,0.8907380070374806,0.5145352232308754,25,83,3
83,0.9065934065934066,0.6373626373626373,0.8907380070374806,0.5145352232308754,25,83,3
1,0.5879120879120879,0.6593406593406593,0.24682814302191466,0.2649006622516556,0,83,3
2,0.6208791208791209,0.6923076923076923,0.38865600691443386,0.4925204064634349,0,83,3
3,0.6428571428571429,0.7252747252747253,0.45130522088353414,0.5732720909886264,0,83,3
4,0.6483516483516484,0.6703296703296703,0.44767634326457856,0.4507131800088457,1,83,3
5,0.6923076923076923,0.6923076923076923,0.5330610021786493,0.5396463599944744,1,83,3
6,0.6648351648351648,0.6703296703296703,0.5056510571033392,0.4993092968642077,1,83,3
7,0.7142857142857143,0.6703296703296703,0.5699662405512597,0.5181951219512195,1,83,3
8,0.7142857142857143,0.6483516483516484,0.5746789893341617,0.4840701754385965,2,83,3
