nsel,atrain,atest,ftrain,ftest,nenhanced,nin,nout
1,0.4485981308411215,0.37735849056603776,0.21863101419176187,0.22000000000000003,0,34,6
2,0.45794392523364486,0.49056603773584906,0.28219869090122257,0.2833452807646356,1,34,6
3,0.514018691588785,0.5283018867924528,0.37572683134600604,0.3363333333333333,2,34,6
4,0.5514018691588785,0.5660377358490566,0.42521066993640827,0.3517948717948718,3,34,6
5,0.5420560747663551,0.5471698113207547,0.4682669237769759,0.3440860215053763,4,34,6
6,0.6448598130841121,0.660377358490566,0.4998412698412698,0.42407407407407405,5,34,6
7,0.7009345794392523,0.660377358490566,0.5914760914760915,0.42407407407407405,6,34,6
8,0.7102803738317757,0.6415094339622641,0.6153881278538813,0.34414278531925596,6,34,6
9,0.719626168224299,0.6226415094339622,0.6261784511784512,0.39576704130783835,7,34,6
10,0.7383177570093458,0.6415094339622641,0.6457789572354451,0.4095252586731588,8,34,6
11,0.7383177570093458,0.6981132075471698,0.648117328895361,0.3799019607843137,9,34,6
12,0.719626168224299,0.6981132075471698,0.6399297321036452,0.3799019607843137,10,34,6
13,0.7663551401869159,0.6792452830188679,0.6868625241327497,0.37081499266373213,11,34,6
14,0.7476635514018691,0.660377358490566,0.6781986704056049,0.3552921168467387,12,34,6
15,0.7383177570093458,0.6792452830188679,0.6686044390392216,0.37081499266373213,13,34,6
16,0.7663551401869159,0.6792452830188679,0.6924726748061917,0.37183823529411764,14,34,6
17,0.8037383177570093,0.6792452830188679,0.720737162283056,0.43496732026143786,15,34,6
18,0.794392523364486,0.6792452830188679,0.7164408378002779,0.37183823529411764,16,34,6
19,0.794392523364486,0.6792452830188679,0.7164408378002779,0.37183823529411764,16,34,6
20,0.8037383177570093,0.6981132075471698,0.7222952681800248,0.4518487394957983,17,34,6
21,0.8037383177570093,0.7169811320754716,0.7222952681800248,0.46895424836601307,17,34,6
22,0.794392523364486,0.660377358490566,0.7177290581343626,0.42414187643020596,17,34,6
23,0.8037383177570093,0.6792452830188679,0.7223832528180355,0.44226169903919266,18,34,6
24,0.8037383177570093,0.660377358490566,0.7434532434532435,0.42414187643020596,19,34,6
25,0.8317757009345794,0.660377358490566,0.7567783094098884,0.425,19,34,6
26,0.8317757009345794,0.660377358490566,0.7567783094098884,0.425,19,34,6
27,0.8504672897196262,0.660377358490566,0.8344085712506765,0.425,19,34,6
28,0.8317757009345794,0.6792452830188679,0.8256366414261151,0.44351540616246493,20,34,6
29,0.8411214953271028,0.6792452830188679,0.8300226063383959,0.44351540616246493,21,34,6
30,0.8317757009345794,0.6792452830188679,0.795849420849421,0.44652959055962815,22,34,6
31,0.822429906542056,0.6792452830188679,0.7522896732190993,0.4351764705882353,22,34,6
32,0.8598130841121495,0.6792452830188679,0.8746101364522417,0.4351764705882353,23,34,6
33,0.8691588785046729,0.6792452830188679,0.8792085235920851,0.531823708206687,24,34,6
34,0.8691588785046729,0.6792452830188679,0.8792085235920851,0.531823708206687,25,34,6
1,0.4392523364485981,0.41509433962264153,0.17177321060816206,0.17354497354497353,1,34,6
2,0.5420560747663551,0.5849056603773585,0.37997557997557996,0.3332551594746717,1,34,6
3,0.616822429906542,0.6226415094339622,0.44134175223653266,0.34239453357100413,2,34,6
4,0.616822429906542,0.5849056603773585,0.41305361305361304,0.33073870573870573,2,34,6
5,0.6448598130841121,0.660377358490566,0.4573079679098831,0.36732804232804234,3,34,6
6,0.6542056074766355,0.6415094339622641,0.44496552829886166,0.35839618688455904,4,34,6
7,0.6822429906542056,0.6415094339622641,0.48599276345545,0.35045129162776223,5,34,6
8,0.6822429906542056,0.6037735849056604,0.5311738648947951,0.33352007469654527,6,34,6
9,0.7009345794392523,0.6792452830188679,0.6085447604434946,0.47542803925782645,6,34,6
10,0.7009345794392523,0.660377358490566,0.5797248803827751,0.4701104848163671,7,34,6
11,0.6822429906542056,0.6981132075471698,0.5679827609026536,0.4944013781223083,7,34,6
12,0.7102803738317757,0.6792452830188679,0.587839588422533,0.4835081319349445,8,34,6
13,0.7009345794392523,0.6792452830188679,0.6176805237732012,0.47905384375972604,9,34,6
14,0.7476635514018691,0.6981132075471698,0.6881168185516012,0.4636618283677107,9,34,6
15,0.7476635514018691,0.6415094339622641,0.6992204655248133,0.43430735930735925,10,34,6
16,0.7476635514018691,0.660377358490566,0.734109680945124,0.4362836438923396,11,34,6
17,0.7663551401869159,0.660377358490566,0.7536741929237462,0.438562925170068,12,34,6
18,0.7570093457943925,0.660377358490566,0.7492331405374882,0.44097222222222227,13,34,6
19,0.7383177570093458,0.660377358490566,0.7347186147186147,0.44001182033096925,14,34,6
20,0.7570093457943925,0.660377358490566,0.7484230901952421,0.44001182033096925,15,34,6
21,0.7383177570093458,0.660377358490566,0.7396331738437002,0.44001182033096925,16,34,6
22,0.7757009345794392,0.6415094339622641,0.6974061687105165,0.433915770609319,16,34,6
23,0.7850467289719626,0.6415094339622641,0.7135205439553265,0.433915770609319,16,34,6
24,0.7850467289719626,0.6415094339622641,0.7052137052137053,0.4353864734299517,17,34,6
25,0.794392523364486,0.6226415094339622,0.7079764679764681,0.42597517730496454,18,34,6
26,0.8037383177570093,0.5849056603773585,0.710518932544249,0.40927419354838707,19,34,6
27,0.8130841121495327,0.6037735849056604,0.7299267399267398,0.4381313131313131,19,34,6
28,0.8037383177570093,0.6226415094339622,0.7513636363636365,0.4455073696145124,20,34,6
29,0.822429906542056,0.6226415094339622,0.7995218199566025,0.4476255041023502,21,34,6
30,0.8411214953271028,0.6415094339622641,0.8041055409476462,0.46085858585858586,22,34,6
31,0.8504672897196262,0.660377358490566,0.829033539468322,0.43856107660455484,23,34,6
32,0.8411214953271028,0.6415094339622641,0.8071912583722559,0.4568150448585231,23,34,6
33,0.8504672897196262,0.6415094339622641,0.8416024720372546,0.4568150448585231,24,34,6
34,0.8411214953271028,0.6415094339622641,0.8371473319656761,0.4568150448585231,25,34,6
1,0.4485981308411215,0.37735849056603776,0.24181223373738114,0.13798111837327523,1,34,6
2,0.4672897196261682,0.39622641509433965,0.25180187566862666,0.16407982261640797,2,34,6
3,0.5794392523364486,0.5660377358490566,0.4147779245477455,0.3196388976876782,3,34,6
4,0.6074766355140186,0.5471698113207547,0.48865085087147087,0.3108412055780477,4,34,6
5,0.6542056074766355,0.5660377358490566,0.5185575963344572,0.3188203065804045,5,34,6
6,0.5981308411214953,0.5849056603773585,0.477025377025377,0.3245499369338379,6,34,6
7,0.6074766355140186,0.5849056603773585,0.5010244405849632,0.3245499369338379,6,34,6
8,0.6355140186915887,0.6226415094339622,0.5259096974286847,0.34261378082888383,7,34,6
9,0.6542056074766355,0.660377358490566,0.5399415204678363,0.5106564364876386,8,34,6
10,0.6355140186915887,0.6415094339622641,0.5365468595731754,0.502303143479614,9,34,6
11,0.7102803738317757,0.6226415094339622,0.6175,0.48993145645354924,9,34,6
12,0.7476635514018691,0.6037735849056604,0.6730794377247467,0.4336192810457516,10,34,6
13,0.7383177570093458,0.6037735849056604,0.6580927285275111,0.4336192810457516,10,34,6
14,0.7383177570093458,0.6226415094339622,0.6642424242424242,0.4420915032679739,10,34,6
15,0.7570093457943925,0.6037735849056604,0.6837146533307226,0.43333333333333335,11,34,6
16,0.7663551401869159,0.6226415094339622,0.6957327386675213,0.5252790346907994,11,34,6
17,0.8037383177570093,0.5849056603773585,0.7253990172977515,0.42906101834673266,12,34,6
18,0.794392523364486,0.5849056603773585,0.7533938601444322,0.42906101834673266,12,34,6
19,0.8130841121495327,0.5849056603773585,0.7601944914988393,0.42906101834673266,13,34,6
20,0.7850467289719626,0.660377358490566,0.7275893188936667,0.45905624231909203,14,34,6
21,0.7757009345794392,0.660377358490566,0.7236367433735854,0.45905624231909203,15,34,6
22,0.7757009345794392,0.6415094339622641,0.718917435221783,0.4550653594771242,16,34,6
23,0.7850467289719626,0.6792452830188679,0.7674170274170274,0.5148100907029478,17,34,6
24,0.7850467289719626,0.6792452830188679,0.7674170274170274,0.5148100907029478,18,34,6
25,0.7850467289719626,0.6415094339622641,0.7614490772385509,0.4432323232323232,18,34,6
26,0.7850467289719626,0.6415094339622641,0.7614490772385509,0.4432323232323232,19,34,6
27,0.794392523364486,0.6226415094339622,0.7325426075426075,0.43760683760683755,20,34,6
28,0.794392523364486,0.6792452830188679,0.7325426075426075,0.5148100907029478,21,34,6
29,0.794392523364486,0.6792452830188679,0.7271170610211707,0.5113378684807256,21,34,6
30,0.8317757009345794,0.6037735849056604,0.7852613435946769,0.4287775716347144,21,34,6
31,0.8411214953271028,0.5849056603773585,0.7897087067861716,0.4215686274509804,22,34,6
32,0.8504672897196262,0.6226415094339622,0.8290119265353167,0.4353821907013396,23,34,6
33,0.8691588785046729,0.6415094339622641,0.8134935856454844,0.4397092170201413,24,34,6
34,0.8691588785046729,0.6415094339622641,0.8134935856454844,0.4397979797979798,25,34,6
1,0.42990654205607476,0.37735849056603776,0.17037037037037037,0.15792207792207794,1,34,6
2,0.4766355140186916,0.37735849056603776,0.31795137808209706,0.13333333333333333,2,34,6
3,0.4766355140186916,0.39622641509433965,0.32083291385616963,0.1655913978494624,3,34,6
4,0.5327102803738317,0.4339622641509434,0.40215826421536777,0.1855736855736856,4,34,6
5,0.5327102803738317,0.49056603773584906,0.38984593837535014,0.3340138010350776,5,34,6
6,0.5607476635514018,0.4716981132075472,0.419028980679547,0.32550316273720525,6,34,6
7,0.5794392523364486,0.49056603773584906,0.43083333333333335,0.3217825311942959,7,34,6
8,0.6542056074766355,0.660377358490566,0.4574711426453457,0.4163625748065976,8,34,6
9,0.6728971962616822,0.660377358490566,0.533458463588377,0.4151960784313726,9,34,6
10,0.719626168224299,0.660377358490566,0.6195923276055361,0.4612850516550706,9,34,6
11,0.719626168224299,0.660377358490566,0.6195923276055361,0.4612850516550706,9,34,6
12,0.7383177570093458,0.6792452830188679,0.6515485407980941,0.4718137254901961,10,34,6
13,0.7570093457943925,0.660377358490566,0.6798273026517352,0.4259615384615385,11,34,6
14,0.7476635514018691,0.660377358490566,0.6376395230847285,0.5526666666666666,12,34,6
15,0.7289719626168224,0.6415094339622641,0.6229532163742689,0.5433573429371749,13,34,6
16,0.7289719626168224,0.6226415094339622,0.628765727449938,0.40741176470588236,14,34,6
17,0.7570093457943925,0.6792452830188679,0.6651330376940133,0.4353317102860621,14,34,6
18,0.7476635514018691,0.6981132075471698,0.6793482772934828,0.44447415329768275,14,34,6
19,0.7663551401869159,0.7169811320754716,0.7042120864410021,0.5807878787878787,14,34,6
20,0.7663551401869159,0.6981132075471698,0.6987751189719283,0.44447415329768275,15,34,6
21,0.7663551401869159,0.6981132075471698,0.7002892420613939,0.3741830065359477,16,34,6
22,0.7570093457943925,0.6792452830188679,0.6960356994603569,0.4351764705882353,16,34,6
23,0.7476635514018691,0.6792452830188679,0.7300239234449761,0.4709642012833502,16,34,6
24,0.7570093457943925,0.6792452830188679,0.7387593984962405,0.4709642012833502,17,34,6
25,0.7663551401869159,0.6792452830188679,0.7383308296351774,0.562142857142857,18,34,6
26,0.7663551401869159,0.6792452830188679,0.738966063966064,0.562142857142857,19,34,6
27,0.7570093457943925,0.6792452830188679,0.7345093795093796,0.562142857142857,19,34,6
28,0.7663551401869159,0.660377358490566,0.7017319019920025,0.5495098039215687,20,34,6
29,0.7663551401869159,0.6792452830188679,0.6949852862896342,0.5596838735494198,21,34,6
30,0.8037383177570093,0.6415094339622641,0.715650172612198,0.4505323634830276,22,34,6
31,0.8130841121495327,0.660377358490566,0.7252322556670383,0.5189999999999999,23,34,6
32,0.8130841121495327,0.660377358490566,0.7269527573875401,0.5189999999999999,24,34,6
33,0.8130841121495327,0.6415094339622641,0.7269527573875401,0.4527674706246135,25,34,6
34,0.8037383177570093,0.6415094339622641,0.7225295529643355,0.4527674706246135,25,34,6
1,0.4953271028037383,0.49056603773584906,0.19873015873015873,0.2311111111111111,1,34,6
2,0.5514018691588785,0.5849056603773585,0.33871882086167804,0.38205916512946647,2,34,6
3,0.5887850467289719,0.6037735849056604,0.39751221001221,0.32965686274509803,3,34,6
4,0.616822429906542,0.6226415094339622,0.4489489361500614,0.3422333472396051,4,34,6
5,0.6261682242990654,0.6226415094339622,0.4552898792029227,0.3398692810457516,5,34,6
6,0.6635514018691588,0.6792452830188679,0.4906925029724605,0.46703773982711366,6,34,6
7,0.6635514018691588,0.6792452830188679,0.48610924055368504,0.46703773982711366,7,34,6
8,0.6915887850467289,0.660377358490566,0.5146786184829663,0.41985294117647065,8,34,6
9,0.7009345794392523,0.6792452830188679,0.5587666476494214,0.43365384615384617,9,34,6
10,0.7383177570093458,0.7169811320754716,0.6403743116786595,0.579114971050455,10,34,6
11,0.7476635514018691,0.6792452830188679,0.658954408954409,0.5585194375516955,11,34,6
12,0.7289719626168224,0.6792452830188679,0.6134998634998635,0.5585194375516955,11,34,6
13,0.7476635514018691,0.6792452830188679,0.6450435613479092,0.5539969834087481,11,34,6
14,0.7476635514018691,0.6792452830188679,0.6684254443751011,0.5235294117647059,12,34,6
15,0.7476635514018691,0.7169811320754716,0.654746781314287,0.5475,13,34,6
16,0.7476635514018691,0.6981132075471698,0.6652772902772902,0.45216836734693877,13,34,6
17,0.7663551401869159,0.6981132075471698,0.6792615596963422,0.4773611111111111,13,34,6
18,0.7476635514018691,0.6981132075471698,0.6652772902772902,0.4773611111111111,14,34,6
19,0.7570093457943925,0.6981132075471698,0.6782611832611832,0.5662117452440033,15,34,6
20,0.7757009345794392,0.660377358490566,0.6981584181584181,0.5435098039215687,15,34,6
21,0.7850467289719626,0.6415094339622641,0.7070923520923521,0.44857109510470855,16,34,6
22,0.7663551401869159,0.6792452830188679,0.6984343434343434,0.46703773982711366,16,34,6
23,0.7663551401869159,0.7169811320754716,0.7593114489567578,0.581348513598988,17,34,6
24,0.8130841121495327,0.7169811320754716,0.7855464159811986,0.5750663901924407,18,34,6
25,0.8037383177570093,0.6981132075471698,0.7362068666416492,0.43863101604278076,19,34,6
26,0.8130841121495327,0.660377358490566,0.7912265512265512,0.41850980392156867,20,34,6
27,0.8037383177570093,0.660377358490566,0.7825970228601807,0.35450543853905203,20,34,6
28,0.8130841121495327,0.660377358490566,0.8167003367003366,0.35450543853905203,20,34,6
29,0.8130841121495327,0.6792452830188679,0.8167003367003366,0.3662121212121212,21,34,6
30,0.8037383177570093,0.6415094339622641,0.7868534973798132,0.46069739952718675,22,34,6
31,0.822429906542056,0.6415094339622641,0.8286496544391282,0.46069739952718675,22,34,6
32,0.822429906542056,0.660377358490566,0.8286496544391282,0.46527777777777773,23,34,6
33,0.8504672897196262,0.6415094339622641,0.8577996984990496,0.4631642512077294,24,34,6
34,0.822429906542056,0.6415094339622641,0.8211321369216106,0.4631642512077294,25,34,6
1,0.4672897196261682,0.49056603773584906,0.24005255255255253,0.3167667178556471,1,34,6
2,0.5420560747663551,0.5094339622641509,0.3052676675143792,0.3326805385556916,2,34,6
3,0.5981308411214953,0.6037735849056604,0.3726178829559877,0.32953336373309017,3,34,6
4,0.5887850467289719,0.6037735849056604,0.43623195364768397,0.41687419126443515,4,34,6
5,0.6635514018691588,0.5660377358490566,0.4893890596789148,0.3954248366013072,5,34,6
6,0.6728971962616822,0.5849056603773585,0.5321246122970261,0.40901559454191033,6,34,6
7,0.6915887850467289,0.6037735849056604,0.5621220476059186,0.4444444444444444,7,34,6
8,0.6915887850467289,0.6037735849056604,0.5786127002419137,0.33444922684520967,8,34,6
9,0.6822429906542056,0.5849056603773585,0.5909737081400107,0.4125272331154684,9,34,6
10,0.7383177570093458,0.6792452830188679,0.670460704607046,0.45863720863720864,9,34,6
