nsel,atrain,atest,ftrain,ftest,nenhanced,nin,nout
1,0.9514285714285714,0.9712643678160919,0.947204500483589,0.9693952932071622,1,34,2
2,0.9542857142857143,0.9655172413793104,0.9502222222222223,0.9633838383838385,1,34,2
3,0.9514285714285714,0.9770114942528736,0.947204500483589,0.9754410726887791,1,34,2
4,0.9514285714285714,0.9885057471264368,0.9468232476249208,0.9876420454545455,2,34,2
5,0.9542857142857143,0.9885057471264368,0.9498585294222985,0.9876420454545455,2,34,2
6,0.9542857142857143,0.9827586206896551,0.9498585294222985,0.9814016460612107,2,34,2
7,0.9571428571428572,0.9885057471264368,0.9530793361396359,0.9876420454545455,3,34,2
8,0.9571428571428572,0.9885057471264368,0.9530793361396359,0.9876420454545455,4,34,2
9,0.9542857142857143,0.9770114942528736,0.9496692551049756,0.975117975117975,5,34,2
10,0.9514285714285714,0.9770114942528736,0.9466248037676609,0.975117975117975,5,34,2
11,0.9571428571428572,0.9712643678160919,0.9529042386185244,0.9687892376681615,5,34,2
12,0.9628571428571429,0.9770114942528736,0.9593354246543511,0.975117975117975,6,34,2
13,0.9628571428571429,0.9770114942528736,0.9593354246543511,0.975117975117975,7,34,2
14,0.9571428571428572,0.9712643678160919,0.9532498063206263,0.9687892376681615,8,34,2
15,0.9571428571428572,0.9770114942528736,0.9530793361396359,0.975117975117975,9,34,2
16,0.9571428571428572,0.9712643678160919,0.9530793361396359,0.9687892376681615,9,34,2
17,0.9571428571428572,0.9885057471264368,0.9530793361396359,0.9876420454545455,10,34,2
18,0.9571428571428572,0.9885057471264368,0.9530793361396359,0.9876420454545455,11,34,2
19,0.9571428571428572,0.9885057471264368,0.9530793361396359,0.9876420454545455,11,34,2
20,0.9571428571428572,0.9885057471264368,0.9530793361396359,0.9876420454545455,12,34,2
21,0.9571428571428572,0.9885057471264368,0.9530793361396359,0.9876420454545455,13,34,2
22,0.9571428571428572,0.9827586206896551,0.9530793361396359,0.9814016460612107,13,34,2
23,0.9571428571428572,0.9885057471264368,0.9530793361396359,0.9876420454545455,14,34,2
24,0.96,0.9942528735632183,0.9562874678846702,0.9938409259849208,15,34,2
25,0.96,0.9942528735632183,0.9562874678846702,0.9938409259849208,16,34,2
26,0.96,0.9885057471264368,0.9562874678846702,0.9876420454545455,17,34,2
27,0.96,0.9885057471264368,0.9562874678846702,0.9876420454545455,18,34,2
28,0.96,0.9885057471264368,0.9562874678846702,0.9876420454545455,19,34,2
29,0.96,0.9885057471264368,0.9562874678846702,0.9876420454545455,20,34,2
30,0.9628571428571429,0.9827586206896551,0.9593354246543511,0.9814016460612107,21,34,2
31,0.9628571428571429,0.9827586206896551,0.9593354246543511,0.9814016460612107,22,34,2
32,0.96,0.9827586206896551,0.9562874678846702,0.9814016460612107,23,34,2
33,0.9628571428571429,0.9827586206896551,0.9593354246543511,0.9814016460612107,24,34,2
34,0.9657142857142857,0.9827586206896551,0.962393897066724,0.9814016460612107,25,34,2
1,0.9485714285714286,0.9712643678160919,0.9429347826086957,0.9690027434353511,1,34,2
2,0.9514285714285714,0.9827586206896551,0.9462117719379131,0.9814016460612107,1,34,2
3,0.9485714285714286,0.9827586206896551,0.9433779119930975,0.9814016460612107,1,34,2
4,0.9514285714285714,0.9827586206896551,0.9466248037676609,0.9814016460612107,2,34,2
5,0.9514285714285714,0.9827586206896551,0.9466248037676609,0.9814016460612107,2,34,2
6,0.9485714285714286,0.9827586206896551,0.9433779119930975,0.9814016460612107,2,34,2
7,0.9485714285714286,0.9827586206896551,0.9433779119930975,0.9814016460612107,2,34,2
8,0.9485714285714286,0.9827586206896551,0.9433779119930975,0.9814016460612107,3,34,2
9,0.9485714285714286,0.9827586206896551,0.9433779119930975,0.9814016460612107,3,34,2
10,0.9514285714285714,0.9827586206896551,0.9466248037676609,0.9814016460612107,3,34,2
11,0.9514285714285714,0.9885057471264368,0.9466248037676609,0.9876420454545455,4,34,2
12,0.9514285714285714,0.9885057471264368,0.9466248037676609,0.9876420454545455,4,34,2
13,0.9542857142857143,0.9885057471264368,0.9496692551049756,0.9876420454545455,5,34,2
14,0.9485714285714286,0.9827586206896551,0.943590845600086,0.9814016460612107,6,34,2
15,0.9457142857142857,0.9827586206896551,0.9403453689167975,0.9814016460612107,7,34,2
16,0.9457142857142857,0.9827586206896551,0.9403453689167975,0.9814016460612107,8,34,2
17,0.9457142857142857,0.9827586206896551,0.9403453689167975,0.9814016460612107,9,34,2
18,0.9457142857142857,0.9827586206896551,0.9403453689167975,0.9814016460612107,10,34,2
19,0.9457142857142857,0.9827586206896551,0.9403453689167975,0.9814016460612107,10,34,2
20,0.9457142857142857,0.9827586206896551,0.9403453689167975,0.9814016460612107,11,34,2
21,0.9457142857142857,0.9827586206896551,0.9403453689167975,0.9814016460612107,12,34,2
22,0.9485714285714286,0.9827586206896551,0.9433779119930975,0.9814016460612107,13,34,2
23,0.9485714285714286,0.9827586206896551,0.9433779119930975,0.9814016460612107,14,34,2
24,0.9485714285714286,0.9827586206896551,0.9433779119930975,0.9814016460612107,15,34,2
25,0.9542857142857143,0.9827586206896551,0.9498585294222985,0.9814016460612107,16,34,2
26,0.9571428571428572,0.9770114942528736,0.9530793361396359,0.975117975117975,17,34,2
27,0.9514285714285714,0.9827586206896551,0.9466248037676609,0.9814016460612107,18,34,2
28,0.9542857142857143,0.9770114942528736,0.9496692551049756,0.975117975117975,19,34,2
29,0.9542857142857143,0.9770114942528736,0.9496692551049756,0.975117975117975,20,34,2
30,0.9542857142857143,0.9827586206896551,0.9496692551049756,0.9814016460612107,21,34,2
31,0.9542857142857143,0.9827586206896551,0.9496692551049756,0.9814016460612107,22,34,2
32,0.9542857142857143,0.9827586206896551,0.9496692551049756,0.9814016460612107,23,34,2
33,0.9514285714285714,0.9827586206896551,0.9464210137684488,0.9814016460612107,24,34,2
34,0.9514285714285714,0.9827586206896551,0.9464210137684488,0.9814016460612107,25,34,2
1,0.9342857142857143,0.9540229885057471,0.9283163696916268,0.9508821453775582,1,34,2
2,0.9457142857142857,0.9712643678160919,0.9405671591102055,0.9692046299246044,1,34,2
3,0.9428571428571428,0.9712643678160919,0.936843624815042,0.9690027434353511,2,34,2
4,0.9514285714285714,0.9770114942528736,0.9462117719379131,0.975117975117975,2,34,2
5,0.9514285714285714,0.9770114942528736,0.9459969685693281,0.975117975117975,2,34,2
6,0.9571428571428572,0.9827586206896551,0.9527244239133371,0.9814016460612107,2,34,2
7,0.9628571428571429,0.9770114942528736,0.9593354246543511,0.975117975117975,3,34,2
8,0.9628571428571429,0.9770114942528736,0.9593354246543511,0.975117975117975,3,34,2
9,0.9628571428571429,0.9770114942528736,0.9593354246543511,0.975117975117975,4,34,2
10,0.9628571428571429,0.9770114942528736,0.9593354246543511,0.975117975117975,5,34,2
11,0.9628571428571429,0.9770114942528736,0.9593354246543511,0.975117975117975,6,34,2
12,0.96,0.9770114942528736,0.9562874678846702,0.975117975117975,6,34,2
13,0.9628571428571429,0.9770114942528736,0.9593354246543511,0.975117975117975,7,34,2
14,0.9657142857142857,0.9770114942528736,0.9625321153297174,0.975117975117975,8,34,2
15,0.9657142857142857,0.9770114942528736,0.9625321153297174,0.975117975117975,9,34,2
16,0.9657142857142857,0.9770114942528736,0.9625321153297174,0.975117975117975,9,34,2
17,0.9657142857142857,0.9770114942528736,0.9625321153297174,0.975117975117975,10,34,2
18,0.9628571428571429,0.9770114942528736,0.959483165477876,0.975117975117975,11,34,2
19,0.9657142857142857,0.9770114942528736,0.9625321153297174,0.975117975117975,12,34,2
20,0.9657142857142857,0.9770114942528736,0.9625321153297174,0.975117975117975,13,34,2
21,0.9657142857142857,0.9770114942528736,0.9625321153297174,0.975117975117975,14,34,2
22,0.9628571428571429,0.9885057471264368,0.959483165477876,0.9876420454545455,15,34,2
23,0.9628571428571429,0.9885057471264368,0.959483165477876,0.9876420454545455,16,34,2
24,0.9628571428571429,0.9885057471264368,0.959483165477876,0.9876420454545455,17,34,2
25,0.96,0.9885057471264368,0.9562874678846702,0.9876420454545455,18,34,2
26,0.9628571428571429,0.9885057471264368,0.959483165477876,0.9876420454545455,19,34,2
27,0.9628571428571429,0.9885057471264368,0.959483165477876,0.9876420454545455,20,34,2
28,0.9628571428571429,0.9827586206896551,0.959483165477876,0.9814016460612107,21,34,2
29,0.9628571428571429,0.9827586206896551,0.959483165477876,0.9814016460612107,22,34,2
30,0.9628571428571429,0.9827586206896551,0.959483165477876,0.9814016460612107,23,34,2
31,0.9628571428571429,0.9827586206896551,0.959483165477876,0.9814016460612107,24,34,2
32,0.9628571428571429,0.9827586206896551,0.959483165477876,0.9814016460612107,25,34,2
33,0.9628571428571429,0.9712643678160919,0.959483165477876,0.9687892376681615,25,34,2
34,0.9628571428571429,0.9712643678160919,0.959483165477876,0.9687892376681615,25,34,2
1,0.9428571428571428,0.9655172413793104,0.9373231617778732,0.962413594470046,1,34,2
2,0.9428571428571428,0.9655172413793104,0.937553525549529,0.962413594470046,2,34,2
3,0.94,0.9655172413793104,0.9343110705954902,0.962413594470046,2,34,2
4,0.9514285714285714,0.9655172413793104,0.9470164471633764,0.962413594470046,3,34,2
5,0.9571428571428572,0.9712643678160919,0.9530793361396359,0.9687892376681615,4,34,2
6,0.9542857142857143,0.9770114942528736,0.9494748998520337,0.975117975117975,5,34,2
7,0.9542857142857143,0.9770114942528736,0.9494748998520337,0.975117975117975,5,34,2
8,0.9571428571428572,0.9770114942528736,0.9527244239133371,0.975117975117975,6,34,2
