nsel,atrain,atest,ftrain,ftest,nenhanced,nin,nout
46,0.8927536231884058,0.8662790697674418,0.8922320998910924,0.8662383770076078,19,74,2
47,0.8927536231884058,0.877906976744186,0.8922320998910924,0.8778698224852071,20,74,2
48,0.8927536231884058,0.877906976744186,0.8922320998910924,0.8778698224852071,21,74,2
49,0.8956521739130435,0.872093023255814,0.8951013513513513,0.8720238095238095,22,74,2
50,0.8956521739130435,0.872093023255814,0.8951013513513513,0.8720238095238095,22,74,2
51,0.8956521739130435,0.872093023255814,0.8951013513513513,0.8720238095238095,22,74,2
52,0.8956521739130435,0.872093023255814,0.8951013513513513,0.8720238095238095,22,74,2
53,0.8985507246376812,0.872093023255814,0.8979712545099663,0.8720238095238095,23,74,2
54,0.8956521739130435,0.872093023255814,0.8951013513513513,0.8720238095238095,23,74,2
55,0.8985507246376812,0.872093023255814,0.8979712545099663,0.8720238095238095,23,74,2
56,0.8985507246376812,0.872093023255814,0.8979712545099663,0.8720238095238095,23,74,2
57,0.9014492753623189,0.872093023255814,0.9007479861910241,0.8720757268424612,23,74,2
58,0.8985507246376812,0.872093023255814,0.897878062600959,0.8720757268424612,23,74,2
59,0.8985507246376812,0.872093023255814,0.897878062600959,0.8720757268424612,23,74,2
60,0.9014492753623189,0.872093023255814,0.9008419557719618,0.8720757268424612,23,74,2
61,0.9014492753623189,0.872093023255814,0.9008419557719618,0.8720757268424612,23,74,2
62,0.9014492753623189,0.872093023255814,0.9008419557719618,0.8720757268424612,24,74,2
63,0.9014492753623189,0.872093023255814,0.9008419557719618,0.8720757268424612,24,74,2
64,0.8985507246376812,0.872093023255814,0.897878062600959,0.8720757268424612,24,74,2
65,0.8985507246376812,0.872093023255814,0.897878062600959,0.8720757268424612,25,74,2
66,0.8985507246376812,0.872093023255814,0.897878062600959,0.8720757268424612,25,74,2
67,0.8985507246376812,0.872093023255814,0.897878062600959,0.8720757268424612,25,74,2
68,0.8985507246376812,0.872093023255814,0.897878062600959,0.8720757268424612,25,74,2
69,0.9014492753623189,0.872093023255814,0.9008419557719618,0.8720757268424612,25,74,2
70,0.8985507246376812,0.872093023255814,0.897878062600959,0.8720757268424612,25,74,2
71,0.8985507246376812,0.872093023255814,0.897878062600959,0.8720757268424612,25,74,2
72,0.8985507246376812,0.872093023255814,0.897878062600959,0.8720757268424612,25,74,2
